name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	establishmentMeans	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	institutionID	county	gbifID	language	type	preparations	catalogNumber	institutionCode	identifier	higherGeography	nomenclaturalCode	verbatimEventDate	endDayOfYear	georeferenceVerificationStatus	locality	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	startDayOfYear	occurrenceRemarks	accessRights	bibliographicCitation	higherClassification	individualCount	infraspecificEpithet	dateIdentified	coordinateUncertaintyInMeters	dynamicProperties	identificationVerificationStatus	eventRemarks	locationAccordingTo	eventTime	identificationRemarks	identifiedBy	recordNumber	georeferencedDate	georeferencedBy	georeferenceProtocol	verbatimCoordinateSystem	organismID	previousIdentifications	identificationQualifier	collectionID	georeferenceSources	projectId	lifeStage	elevation	elevationAccuracy	depth	depthAccuracy	rightsHolder	habitat	namePublishedInYear	fieldNumber	taxonID	vernacularName	namePublishedIn	nameAccordingTo	acceptedNameUsage	datasetName	locationID	ownerInstitutionCode	datasetID	parentNameUsage	identificationID	reproductiveCondition	locationRemarks	associatedOccurrences	collectionKey	associatedSequences	verbatimElevation	georeferenceRemarks	samplingProtocol	disposition	island	typeStatus	informationWithheld	higherGeographyID	municipality	associatedReferences	taxonRemarks	occID
Sylvilagus bachmani howelli Huey, 1927	-115.96	31.51	gass84,gdativ,incomis	gbif	2381390440	Sylvilagus bachmani howelli Huey, 1927	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48Z	2021-03-30T12:20:15Z	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NATIVE	6164828	1	44	359	785	9379	2436839	2436846	6164828	Sylvilagus bachmani howelli Huey, 1927	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	Baja California	1926	11	28	1926-11-28	2020-11-12T00:00:00Z	2021-03-30T12:20:15Z	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-5880	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	MX	Mexico	http://grbio.org/cool/4ksk-xsw5	NA	2381390440	en	PhysicalObject	skin & skull	5880	SDNHM	urn:catalog:SDNHM:Mammals:5880	| Mexico | BAJA CALIFORNIA |  |  |  |  |	ICZN	11/28/1926	332	requires verification	10 mi. SE Alamo	Mammals	Mexico | Baja California | 10 mi. SE Alamo	urn:catalog:SDNHM:Mammals:5880	L. M. Huey	NA	332	NA	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:5880. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Sylvilagus	NA	howelli	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	361
Sylvilagus bachmani howelli Huey, 1927	-115.9	32.05	gass84,gdativ,incomis	gbif	2381390550	Sylvilagus bachmani howelli Huey, 1927	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48Z	2021-03-30T12:20:15Z	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NATIVE	6164828	1	44	359	785	9379	2436839	2436846	6164828	Sylvilagus bachmani howelli Huey, 1927	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	Baja California	1926	11	15	1926-11-15	2020-11-12T00:00:00Z	2021-03-30T12:20:15Z	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-5839	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	MX	Mexico	http://grbio.org/cool/4ksk-xsw5	NA	2381390550	en	PhysicalObject	skin & skull	5839	SDNHM	urn:catalog:SDNHM:Mammals:5839	| Mexico | BAJA CALIFORNIA |  |  |  |  |	ICZN	11/15/1926	319	requires verification	Sierra Juarez, Laguna Hanson	Mammals	Mexico | Baja California | Sierra Juarez, Laguna Hanson	urn:catalog:SDNHM:Mammals:5839	L. M. Huey	NA	319	NA	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:5839. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Sylvilagus	NA	howelli	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	362
Sylvilagus bachmani bachmani	-120.078889	34.614444	cdround,incomis	gbif	735662126	Sylvilagus bachmani bachmani	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T06:54:30Z	2021-03-30T11:01:29Z	129	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	NATIVE	7194125	1	44	359	785	9379	2436839	2436846	7194125	Sylvilagus bachmani bachmani	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	California	1926	12	NA	1926-12-01	2014-10-10T00:00:00Z	2021-03-30T11:01:29Z	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34834	Santa Barbara	735662126	en	PhysicalObject	NA	312	SBMNH	urn:catalog:SBMNH:OS:312	North America;United States;California;Santa Barbara County;;;;	ICZN	NA	NA	requires verification	Santa Ynez	OS	North America; United States; California; Santa Barbara County; ; ; ;	urn:catalog:SBMNH:OS:312	Rett Brothers	NA	NA	NA	NA	NA	Animalia:Chordata:Mammalia:Lagomorpha:Leporidae:Sylvilagus	1	bachmani	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	363
Sylvilagus bachmani howelli Huey, 1927	-116.0175	30.719722	cdround,gass84,gdativ,osiic,incomis,inmafu	gbif	1145826119	Sylvilagus bachmani howelli Huey, 1927	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:02Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	6164828	1	44	359	785	9379	2436839	2436846	6164828	Sylvilagus bachmani howelli Huey, 1927	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	Baja California	1925	3	17	1925-03-17	2021-04-23T11:20:00Z	2021-05-29T00:56:02Z	http://arctos.database.museum/guid/MVZ:Mamm:35898	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	MX	Mexico	MVZ	NA	1145826119	en	PhysicalObject	skin, study	MVZ:Mamm:35898	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:35898?seid=1156748	North America, Mexico, Baja California	ICZN	17 Mar 1925	76	unverified	San Ramon, mouth Santa Domingo River	Mammal specimens	San Ramon, mouth Santa Domingo River	http://arctos.database.museum/guid/MVZ:Mamm:35898?seid=1156748	Collector(s): Adrey E. Borell	collector number=1229	NA	MISSING 4/79 S. SOMMER; ADDITIONAL ACC'N NO: 2528	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	howelli	1999-01-27T00:00:00Z	3666	sex=male	unknown	NA	Rebecca N. Fong	1925-03-17	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	1229	2005-05-19 00:00:00	Rebecca N. Fong	MaNIS georeferencing guidelines	deg. min. sec.	http://arctos.database.museum/guid/MVZ:Mamm:35898	"[{""scientific_name"":""Sylvilagus bachmani howelli"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	Comision de Estudios del Territorio Nacional, Mexico. 1:50,000 carta geologica, 1977 ed.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	364
Sylvilagus bachmani howelli Huey, 1927	-116.1	30.9667	osiic,incomis,inmafu	gbif	1145826142	Sylvilagus bachmani howelli Huey, 1927	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:53Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	6164828	1	44	359	785	9379	2436839	2436846	6164828	Sylvilagus bachmani howelli Huey, 1927	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	Baja California	1925	3	28	1925-03-28	2021-05-11T22:00:00Z	2021-05-29T00:55:53Z	http://arctos.database.museum/guid/MVZ:Mamm:35900	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	MX	Mexico	MVZ	NA	1145826142	en	PhysicalObject	skull; skin, study	MVZ:Mamm:35900	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:35900?seid=1074303	North America, Mexico, Baja California	ICZN	28 Mar 1925	87	unverified	San Telmo	Mammal specimens	San Telmo	http://arctos.database.museum/guid/MVZ:Mamm:35900?seid=1074303	Collector(s): Adrey E. Borell	collector number=1317	NA	MISSING 4/79 S. SOMMER; ADDITIONAL ACC'N NO: 2528	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	howelli	1999-01-27T00:00:00Z	3171	sex=male	unknown	NA	Kristina H. Yamamoto	1925-03-28	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	1317	2006-01-04 00:00:00	Kristina H. Yamamoto	MaNIS georeferencing guidelines	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:35900	"[{""scientific_name"":""Sylvilagus bachmani howelli"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	Fallingrain.com Gazetteer	NA	NA	183	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CONABIO interpretation = BRAMADERO, EL (SAN TELMO)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	365
Sylvilagus bachmani (Waterhouse, 1839)	-116.03105	30.71968	typstativ,osiic,ambcol,inmano	gbif	1893496845	Sylvilagus bachmani (Waterhouse, 1839)	2dad0cd2-e880-4ec3-90e5-d3f479528cbd	ff90b050-c256-11db-b71b-b8a03c50a862	e081c7d7-2dab-42fd-94c4-9f275767fe7d	MX	DWC_ARCHIVE	2021-03-27T00:44:52Z	2021-03-30T10:03:52Z	140	ff90b050-c256-11db-b71b-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	NA	NA	2436846	1	44	359	785	9379	2436839	2436846	2436846	Sylvilagus bachmani (Waterhouse, 1839)	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SPECIES	ACCEPTED	LC	NA	Baja california	1925	3	17	1925-03-17	2015-12-03T00:00:00Z	2021-03-30T10:03:52Z	NA	http://creativecommons.org/licenses/by/4.0/legalcode	NA	FALSE	WGS84	Mammalia	MX	Mexico	558	NA	1893496845	es	Event	NA	NO DISPONIBLE	MVZ-UCB	urn:catalog:MVZ-UCB:MVZ:NO DISPONIBLE:6b1796b3588a60576b4969c7a9648bc1	NA	NA	NA	NA	Verificado por el custodio de los datos	SAN RAMON. Boca Del Rio Santo Domingo	MVZ	NA	urn:catalog:MVZ-UCB:MVZ:NO DISPONIBLE:6b1796b3588a60576b4969c7a9648bc1	NO DISPONIBLE	NA	76	NA	NA	López-Wilchis R. 1998. Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá. Unidad Iztapalapa. Universidad Autónoma Metropolitana. Bases de datos SNIB-CONABIO, proyecto P130. México, D. F.	Animalia; Chordata; Mammalia; Lagomorpha; Leporidae; Sylvilagus	1	NA	NA	1350	NA	NA	NA	NA	00:00:00	NA	NO DISPONIBLE	NA	2014-11-04	NA	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (Conabio). 2008. Georreferenciación de localidades de Colecciones Biológicas.  Manual de Procedimientos. México. 177 págs	NA	NA	NA	NA	2563	NA	SNIB-P130-P130503F-ND	NA	0	0	0	0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NA	1839	NO DISPONIBLE	9e2497e71cbbb65ea4d9b604407def89	conejo, conejo matorralero	NA	Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014	Sylvilagus bachmani	Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá	4567	Museum of Vertebrate Zoology, University of California, Berkeley	6b1796b3588a60576b4969c7a9648bc1	Sylvilagus	5044	NA	NA	NA	NA	NA	NA	Se tomó como coordenada sitio un punto sobre el Río Santo Domingo  cerca de la desembocadura al mar.	NA	NA	NA	NA	NA	NA	NA	NA	NA	366
Sylvilagus bachmani howelli Huey, 1927	-112.21016573430592	26.819690837391036	cdrep,cdround,osiic,incomis,inmafu	gbif	1145826190	Sylvilagus bachmani howelli Huey, 1927	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:58Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	6164828	1	44	359	785	9379	2436839	2436846	6164828	Sylvilagus bachmani howelli Huey, 1927	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	Baja California Sur	1925	4	28	1925-04-28	2021-05-26T00:00:00Z	2021-05-29T00:55:58Z	http://arctos.database.museum/guid/MVZ:Mamm:35903	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	MX	Mexico	MVZ	NA	1145826190	en	PhysicalObject	skull; skin, study	MVZ:Mamm:35903	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:35903?seid=487626	North America, Mexico, Baja California Sur	ICZN	28 Apr 1925	118	unverified	Aguaje del Sauce	Mammal specimens	Aguaje del Sauce	http://arctos.database.museum/guid/MVZ:Mamm:35903?seid=487626	Collector(s): Adrey E. Borell	collector number=1559	NA	SKULL MISSING 4/79 S. SOMMER; ADDITIONAL ACC'N NO: 2528	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	howelli	1999-01-27T00:00:00Z	NA	sex=female	unknown	NA	CONABIO	1925-04-28	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	1559	2001-04-05 00:00:00	CONABIO	not recorded	deg. min. sec.	http://arctos.database.museum/guid/MVZ:Mamm:35903	"[{""scientific_name"":""Sylvilagus bachmani howelli"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	GACETERO: INEGI, 1995	NA	NA	640	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CONABIO interpretation = SAUCE, EL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	367
Sylvilagus bachmani rosaphagus Huey, 1940	-115.93218242606852	30.77419854416098	cdrep,cdround,elmms,typstativ,osiic,ambcol,diffown	gbif	1418881136	Sylvilagus bachmani rosaphagus Huey, 1940	bcb25bd1-c5f9-46c6-b869-4830e196b5f8	ff90b050-c256-11db-b71b-b8a03c50a862	e081c7d7-2dab-42fd-94c4-9f275767fe7d	MX	DWC_ARCHIVE	2021-03-27T00:25:09Z	2021-03-30T12:33:12Z	138	ff90b050-c256-11db-b71b-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	MALE	NA	10604763	1	44	359	785	9379	2436839	2436846	10604763	Sylvilagus bachmani rosaphagus Huey, 1940	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NA	Baja california	1925	5	28	1925-05-28	2015-12-03T00:00:00Z	2021-03-30T12:33:12Z	NA	http://creativecommons.org/licenses/by/4.0/legalcode	NA	TRUE	WGS84	Mammalia	MX	Mexico	99	ENSENADA	1418881136	es	Event	Taxidermia	21663	SDNHM	urn:catalog:SDNHM:SDNHM:21663:71e5f26089b6a07c131d26ba0927cd7a	NA	NA	NA	NA	NA	SANTO DOMINGO	SDNHM	NA	urn:catalog:SDNHM:SDNHM:21663:71e5f26089b6a07c131d26ba0927cd7a	M.C.	NA	148	NA	NA	Martínez-Gallardo R. 2011. Inventario de los mamíferos pequeños y medianos de las zonas áridas y semiáridas de Baja California. Facultad de Ciencias. Universidad Autónoma de Baja California. Bases de datos SNIB-CONABIO, proyecto GT026. México, D. F.	Animalia; Chordata; Mammalia; Lagomorpha; Leporidae; Sylvilagus; bachmani	1	rosaphagus	NA	NA	TipoVegetacion / Matorral xerófilo Otros Datos Ejemplar / Capturista: escobar	NA	NA	NA	00:00:00	NA	M.C.	NA	NA	NA	NA	grados minutos segundos	NA	NA	NA	657	Gacetero, ALMANAC, 2003, 1:50 000	SNIB-GT026-GT0261105F_corregida-ND	NA	160	160	0	0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NA	1940	NO DISPONIBLE	5b9f1b72a238b955166d7101ef66cb40	NA	Trans. San Diego Soc. Nat. Hist. 9:221-224. 1940	Ramírez-Pulido, Arroyo-Cabrales & Castro-Campillo, 2005	Sylvilagus bachmani subsp. howelli	Inventario de los mamíferos pequeños y medianos de las zonas áridas y semiáridas de Baja California	159	San Diego Natural History Museum	71e5f26089b6a07c131d26ba0927cd7a	Sylvilagus	3836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	368
Sylvilagus bachmani rosaphagus Huey, 1940	-115.936	30.771	gass84,gdativ,incomis	gbif	2381389981	Sylvilagus bachmani rosaphagus Huey, 1940	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48Z	2021-03-30T12:20:15Z	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NATIVE	10604763	1	44	359	785	9379	2436839	2436846	10604763	Sylvilagus bachmani rosaphagus Huey, 1940	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	Baja California	1925	5	30	1925-05-30	2020-11-12T00:00:00Z	2021-03-30T12:20:15Z	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-4920	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	TRUE	WGS84	Mammalia	MX	Mexico	http://grbio.org/cool/4ksk-xsw5	NA	2381389981	en	PhysicalObject	skin & skull	4920	SDNHM	urn:catalog:SDNHM:Mammals:4920	| Mexico | BAJA CALIFORNIA |  |  |  |  |	ICZN	5/30/1925	150	requires verification	Santo Domingo	Mammals	Mexico | Baja California | Santo Domingo	urn:catalog:SDNHM:Mammals:4920	L. M. Huey	NA	150	NA	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:4920. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Sylvilagus	NA	rosaphagus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	369
Sylvilagus bachmani rosaphagus Huey, 1940	-115.57	30.14	gass84,gdativ,incomis	gbif	2381390091	Sylvilagus bachmani rosaphagus Huey, 1940	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48Z	2021-03-30T12:20:15Z	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NATIVE	10604763	1	44	359	785	9379	2436839	2436846	10604763	Sylvilagus bachmani rosaphagus Huey, 1940	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	Baja California	1925	5	4	1925-05-04	2020-11-12T00:00:00Z	2021-03-30T12:20:15Z	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-4746	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	MX	Mexico	http://grbio.org/cool/4ksk-xsw5	NA	2381390091	en	PhysicalObject	skin & skull	4746	SDNHM	urn:catalog:SDNHM:Mammals:4746	| Mexico | BAJA CALIFORNIA |  |  |  |  |	ICZN	5/4/1925	124	requires verification	Canyon San Juan de Dios mouth	Mammals	Mexico | Baja California | Canyon San Juan de Dios mouth	urn:catalog:SDNHM:Mammals:4746	L. M. Huey	NA	124	NA	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:4746. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Sylvilagus	NA	rosaphagus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	370
Sylvilagus bachmani howelli Huey, 1927	-115.68255347097204	30.984577095251858	cdrep,osiic,incomis,inmafu	gbif	1145826446	Sylvilagus bachmani howelli Huey, 1927	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:58Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	6164828	1	44	359	785	9379	2436839	2436846	6164828	Sylvilagus bachmani howelli Huey, 1927	Animalia	Chordata	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus bachmani	Sylvilagus	bachmani	SUBSPECIES	ACCEPTED	NA	NORTH_AMERICA	Baja California	1925	6	10	1925-06-10	2021-02-03T03:10:00Z	2021-05-29T00:55:58Z	http://arctos.database.museum/guid/MVZ:Mamm:36149	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	MX	Mexico	MVZ	NA	1145826446	en	PhysicalObject	skull; skin, study	MVZ:Mamm:36149	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:36149?seid=210224	North America, Mexico, Baja California	ICZN	10 Jun 1925	161	unverified	San Jose	Mammal specimens	San Jose	http://arctos.database.museum/guid/MVZ:Mamm:36149?seid=210224	Collector(s): W. D. Strong	collector number=745	NA	NA	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Lagomorpha, Leporidae, Sylvilagus, Sylvilagus bachmani,	1	howelli	1999-01-27T00:00:00Z	NA	sex=female	unknown	NA	Marc Carrasco	1925-06-10	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	745	1999-08-04 00:00:00	Marc Carrasco	not recorded	degrees dec. minutes	http://arctos.database.museum/guid/MVZ:Mamm:36149	"[{""scientific_name"":""Sylvilagus bachmani howelli"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	28	AAA Map 'N Go Software	NA	NA	762	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	371
