name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	individualCount	occurrenceStatus	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	year	month	day	eventDate	lastInterpreted	references	license	isInCluster	geodeticDatum	class	countryCode	country	institutionID	dynamicProperties	county	identificationVerificationStatus	gbifID	language	type	preparations	locationAccordingTo	catalogNumber	institutionCode	eventTime	identifiedBy	identifier	georeferencedDate	higherGeography	nomenclaturalCode	verbatimEventDate	georeferencedBy	georeferenceProtocol	endDayOfYear	georeferenceVerificationStatus	locality	verbatimCoordinateSystem	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	organismID	previousIdentifications	identificationQualifier	samplingProtocol	accessRights	higherClassification	collectionID	georeferenceSources	sex	modified	occurrenceRemarks	institutionKey	eventRemarks	identificationRemarks	projectId	depth	depthAccuracy	rightsHolder	habitat	namePublishedInYear	fieldNumber	taxonID	vernacularName	namePublishedIn	nameAccordingTo	acceptedNameUsage	datasetName	locationID	ownerInstitutionCode	startDayOfYear	datasetID	bibliographicCitation	parentNameUsage	identificationID	infraspecificEpithet	locationRemarks	recordNumber	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestPeriodOrLowestSystem	establishmentMeans	collectionKey	associatedSequences	identificationReferences	http://unknown.org/recordId	rights	georeferenceRemarks	verbatimElevation	associatedReferences	disposition	fieldNotes	http://unknown.org/recordEnteredBy	islandGroup	island	waterBody	typeStatus	taxonRemarks	occID
Spilogale gracilis Merriam, 1890	-111.79796	40.62706	txmathi,osiic	gbif	2446755498	Spilogale gracilis Merriam, 1890	06a00852-f764-4fb8-80d4-ca51f0918459	2d6267a0-0561-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T19:37:58Z	2021-05-29T19:38:26Z	172	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	1	PRESENT	Adult	2434835	1	44	359	732	9679	2434820	2434835	2434835	Spilogale gracilis Merriam, 1890	Animalia	Chordata	Carnivora	Mephitidae	Spilogale	Spilogale gracilis	Spilogale	gracilis	SPECIES	ACCEPTED	LC	2019-08-23T00:00:00Z	20	1463	0	NORTH_AMERICA	Utah	2019	8	23	2019-08-23	2021-05-29T19:38:26Z	http://arctos.database.museum/guid/UMNH:Mamm:43866	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	UMNH	sex=unknown;age class=adult;total length=370 mm;tail length=120 mm;hind foot with claw=43 mm;ear from notch=25 mm	Salt Lake County	features	2446755498	en	PhysicalObject	skull; skin clip (95% ethanol)	Eric A. Rickart	UMNH:Mamm:43866	UMNH	2019-08-23	Eric A. Rickart	http://arctos.database.museum/guid/UMNH:Mamm:43866?seid=4382360	2019-08-23 00:00:00	North America, United States, Utah, Salt Lake County	ICZN	23 August 2019	Eric A. Rickart	not recorded	235	unverified	Wasatch Boulevard at mouth of Big Cottonwood Canyon	decimal degrees	Mammal specimens	Wasatch Boulevard at mouth of Big Cottonwood Canyon	http://arctos.database.museum/guid/UMNH:Mamm:43866?seid=4382360	Collector(s): Amy L. Lange; Preparator(s): Eric A. Rickart	preparator number=EAR 11426	http://arctos.database.museum/guid/UMNH:Mamm:43866	"[{""scientific_name"":""Spilogale gracilis saxatilis"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2019-08-23"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Eric A. Rickart"",""concept_label"":null}]"	A	salvage	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mephitidae, Spilogale, Spilogale gracilis,	67	USGS Topo Maps	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Spilogale gracilis Merriam, 1890	-100.68226	31.617638	osiic	gbif	2804494306	Spilogale gracilis Merriam, 1890	2aa02cf8-c402-412c-9ad1-585e1e185bef	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-08T18:45:50Z	2021-05-08T18:46:05Z	57	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	1	PRESENT	NA	2434835	1	44	359	732	9679	2434820	2434835	2434835	Spilogale gracilis Merriam, 1890	Animalia	Chordata	Carnivora	Mephitidae	Spilogale	Spilogale gracilis	Spilogale	gracilis	SPECIES	ACCEPTED	LC	2017-01-07T00:00:00Z	NA	NA	NA	NORTH_AMERICA	Texas	2017	1	7	2017-01-07	2021-05-08T18:46:05Z	http://arctos.database.museum/guid/ASNHC:Mamm:18517	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	ASNHC	reproductive data=nonscrotal [abdominal];total length=410 mm;tail length=135 mm;hind foot with claw=30 mm;ear from notch=25 mm;weight=655 g;sex=male	Tom Green County	unknown	2804494306	en	PhysicalObject	skin, study; heart (frozen); kidney (frozen); liver (frozen); skeleton; tongue (frozen)	Krysta D. Demere	ASNHC:Mamm:18517	ASNHC	2017-01-07	unknown	http://arctos.database.museum/guid/ASNHC:Mamm:18517?seid=4472314	2017-01-07 00:00:00	North America, United States, Texas, Tom Green County	ICZN	7 Jan 2017	Krysta D. Demere	not recorded	7	unverified	no specific locality	decimal degrees	Mammal specimens	approximately 31.617638 N -100.682260 W	http://arctos.database.museum/guid/ASNHC:Mamm:18517?seid=4472314	Collector(s): Krysta D. Demere; Preparator(s): J. Clint Perkins	ASK=11844, preparator number=JCP 074	http://arctos.database.museum/guid/ASNHC:Mamm:18517	"[{""scientific_name"":""Spilogale gracilis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2017-01-07"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""unknown"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mephitidae, Spilogale,	157	GPS	MALE	2021-04-09T10:04:58Z	viscera, anal gland, testes, noboto taken	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
Spilogale gracilis Merriam, 1890	-107.89212	34.721665	osiic,incomis,inmafu	gbif	1609381218	Spilogale gracilis Merriam, 1890	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12Z	2021-05-03T18:56:17Z	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	1	PRESENT	Adult	2434835	1	44	359	732	9679	2434820	2434835	2434835	Spilogale gracilis Merriam, 1890	Animalia	Chordata	Carnivora	Mephitidae	Spilogale	Spilogale gracilis	Spilogale	gracilis	SPECIES	ACCEPTED	LC	2017-08-18T00:00:00Z	5	2244	0	NORTH_AMERICA	New Mexico	2017	3	9	2017-03-09	2021-05-03T18:56:17Z	http://arctos.database.museum/guid/MSB:Mamm:299159	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	MSB	endoparasite examination=yes;endoparasites detected=no;sex=female;total length=365 mm;tail length=120 mm;hind foot with claw=44 mm;ear from notch=25 mm;weight=300 g;reproductive data=csn;age class=adult;ectoparasite examination=yes;ectoparasites detected=yes	Cibola County	features	1609381218	en	PhysicalObject	skin; skull; spleen (frozen); ectoparasite (70% ethanol); heart, kidney, lung (frozen); feces (frozen); skeleton, postcranial; stomach content (70% ethanol); liver (frozen)	Mariel L. Campbell	MSB:Mamm:299159	MSB	2017-03-09	Jonathan L. Dunnum	http://arctos.database.museum/guid/MSB:Mamm:299159?seid=3680683	2017-03-19 00:00:00	North America, United States, New Mexico, Cibola County	ICZN	2017-03-09	Mariel L. Campbell	not recorded	68	unverified	El Malpais National Conservation Area, confluence of Lobo and Cebolla Canyons	decimal degrees	Mammal specimens	USA/NM Cibola County	http://arctos.database.museum/guid/MSB:Mamm:299159?seid=3680683	Collector(s): Schuyler W. Liphardt; UNM Mammal Prep Class 2017 [JL Dunnum, JA Cook]; Preparator(s): Mariel L. Campbell	NK=272442	http://arctos.database.museum/guid/MSB:Mamm:299159	"[{""scientific_name"":""Spilogale gracilis"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2017-08-18"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: curatorial."",""idby"":""Jonathan L. Dunnum"",""concept_label"":null},{""scientific_name"":""Spilogale putorius"",""nature_of_id"":""features"",""accepted_id_fg"":0,""made_date"":""2017-06-09"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: field."",""idby"":""Mariel L. Campbell"",""concept_label"":null}]"	A	rat trap	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mephitidae, Spilogale,	14	GPS Unit	FEMALE	2021-02-05T10:55:35Z	tissue preservation: -20C first, DOA, enlarged spleen and tube of spleen taken; insect larvae, fur in GI, caught in rat trap	8827b228-5892-444f-9ce9-f1e1d97ed133	waypoint: WH 016	Former nature_of_id: curatorial.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
Spilogale gracilis Merriam, 1890	-106.549861	31.353	cdround,elmms,typstativ,osiic,colmano,inmano	gbif	2629789881	Spilogale gracilis Merriam, 1890	35db6844-23dd-43c0-a247-9f4fa1c9faf0	ff90b050-c256-11db-b71b-b8a03c50a862	e081c7d7-2dab-42fd-94c4-9f275767fe7d	MX	DWC_ARCHIVE	2021-03-26T00:35:56Z	2021-03-30T10:09:15Z	4	ff90b050-c256-11db-b71b-b8a03c50a862	PRESERVED_SPECIMEN	1	PRESENT	Adult	2434835	1	44	359	732	9679	2434820	2434835	2434835	Spilogale gracilis Merriam, 1890	Animalia	Chordata	Carnivora	Mephitidae	Spilogale	Spilogale gracilis	Spilogale	gracilis	SPECIES	ACCEPTED	LC	NA	NA	650	650	NA	Chihuahua	2017	9	17	2017-09-17	2021-03-30T10:09:15Z	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	MX	Mexico	48	TipoVegetacion / Matorral desértico rosetófilo Características de Mamíferos / Cráneo / Postgleinoidal mm: 27 Características de Mamíferos / Cráneo / Bulla mm: 10 Características de Mamíferos / Cráneo / Largo mm: 51.5 Características de Mamíferos / Cráneo / Basal mm: 45.4 Características de Mamíferos / Cráneo / Basilar mm: 43.1 Características de Mamíferos / Cráneo / Condilocanino mm: 47 Características de Mamíferos / Cráneo / Palatilar mm: 17.8 Características de Mamíferos / Cráneo / Palatar mm: 21 Características de Mamíferos / Cráneo / Mastoidal mm: 25.3 Otros Datos Ejemplar / Abundancia: Baja Otros Datos Ejemplar / Capturista: anagc Otros Datos Ejemplar / FechaCapturaEjemplar: 28/05/2018 03:46:16 p.m. Otros Datos Ejemplar / MicroHabitat: Debajo de peñas Otros Datos Ejemplar / Descripcion: Cráneo sin mandíbula	JUAREZ	NA	2629789881	es	Event	cráneo	NA	603	UACJ	10:30:00 a.m.	Ana Gatica-Colima	urn:catalog:UACJ:CCV:603:854a495d01728ab027ce40b92e10e6f4	NA	NA	NA	NA	NA	NA	NA	NA	1.37 km N; 6.99 km O de poblado de Samalayuca, Chihuahua	grados minutos segundos	CCV	NA	urn:catalog:UACJ:CCV:603:854a495d01728ab027ce40b92e10e6f4	Ana Gatica-Colima; Jesús Martínez-Calderas; Alejandro García-Palacios; Rolando Rueda-Torres	NA	NA	NA	NA	Directa	NA	Animalia; Chordata; Mammalia; Carnivora; Mephitidae; Spilogale	3976	Geoposicionador, Garmin eTrex 10, 3	NA	2019-12-20T00:00:00Z	Muestras (fragmentos dentales) para proyecto Código de Barras de la Vida  CCV Sección Mastozoología	NA	NA	NA	SNIB-PJ018-PJ0181901F_2019.04.09-ND	0	0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Dentro de cueva	1890	AGC1b-170917	1f50192f75ea1dbe4c0acd66b78a344a	zorrillo manchado, Western spotted skunk	N. Amer. Fauna, 3: 83. 1890	Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014	Spilogale gracilis	Inventario multitaxonómico del ANP Médanos de Samalayuca	1627	Universidad Autónoma de Ciudad Juárez	260	854a495d01728ab027ce40b92e10e6f4	Gatica-Colima A., J. M. Martínez-Calderas, L. de León-Pesqueira, D. A. Ramírez-Castorena y D. M. Cuevas-Ortalejo. 2019. Inventario multitaxonómico del ANP Médanos de Samalayuca. Universidad Autónoma de Ciudad Juárez. Bases de datos SNIB-CONABIO, proyecto PJ018. Ciudad de México	Spilogale	1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
Spilogale gracilis Merriam, 1890	-100.514984	31.452876	osiic	gbif	2804487915	Spilogale gracilis Merriam, 1890	2aa02cf8-c402-412c-9ad1-585e1e185bef	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-08T18:45:50Z	2021-05-08T18:46:04Z	57	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	1	PRESENT	NA	2434835	1	44	359	732	9679	2434820	2434835	2434835	Spilogale gracilis Merriam, 1890	Animalia	Chordata	Carnivora	Mephitidae	Spilogale	Spilogale gracilis	Spilogale	gracilis	SPECIES	ACCEPTED	LC	2017-10-13T00:00:00Z	NA	NA	NA	NORTH_AMERICA	Texas	2017	10	13	2017-10-13	2021-05-08T18:46:04Z	http://arctos.database.museum/guid/ASNHC:Mamm:18863	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	ASNHC	sex=male	Tom Green County	unknown	2804487915	en	PhysicalObject	skull; tongue (frozen); heart (frozen); spleen (frozen); liver (frozen); lung (frozen); kidney (frozen)	unknown	ASNHC:Mamm:18863	ASNHC	2017-10-13	unknown	http://arctos.database.museum/guid/ASNHC:Mamm:18863?seid=4570800	2017-10-13 00:00:00	North America, United States, Texas, Tom Green County	ICZN	13 Oct. 2017	unknown	not recorded	286	unverified	FM 2288 - Highland range (100 Edinburgh)	decimal degrees	Mammal specimens	FM 2288 - Highland range (100 Edinburgh); 31.462876 N, -100.514984 W	http://arctos.database.museum/guid/ASNHC:Mamm:18863?seid=4570800	Collector(s): unknown; Preparator(s): unknown	ASK=13207	http://arctos.database.museum/guid/ASNHC:Mamm:18863	"[{""scientific_name"":""Spilogale gracilis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2017-10-13"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""unknown"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mephitidae, Spilogale,	157	GPS	MALE	2021-04-09T10:04:58Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
Spilogale gracilis Merriam, 1890	-100.643427	30.636528	osiic	gbif	2804500849	Spilogale gracilis Merriam, 1890	2aa02cf8-c402-412c-9ad1-585e1e185bef	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-08T18:45:50Z	2021-05-08T18:46:06Z	57	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	1	PRESENT	Adult	2434835	1	44	359	732	9679	2434820	2434835	2434835	Spilogale gracilis Merriam, 1890	Animalia	Chordata	Carnivora	Mephitidae	Spilogale	Spilogale gracilis	Spilogale	gracilis	SPECIES	ACCEPTED	LC	2016-04-11T00:00:00Z	NA	NA	NA	NORTH_AMERICA	Texas	2016	4	11	2016-04-11	2021-05-08T18:46:06Z	http://arctos.database.museum/guid/ASNHC:Mamm:19173	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	ASNHC	sex=male;age class=adult;reproductive data=T=12x21;total length=438 mm;tail length=151 mm;hind foot with claw=44 mm;ear from notch=24 mm;weight=535 g;ectoparasites detected=yes	Sutton County	unknown	2804500849	en	PhysicalObject	skull; heart (frozen); kidney (frozen); muscle (frozen)	unknown	ASNHC:Mamm:19173	ASNHC	2016-04-11	unknown	http://arctos.database.museum/guid/ASNHC:Mamm:19173?seid=4569794	2016-04-11 00:00:00	North America, United States, Texas, Sutton County	ICZN	11 Apr 2016	unknown	not recorded	102	unverified	4.8 mi N. Sonora, Hwy 277, 30.636528, -100.643427	decimal degrees	Mammal specimens	4.8 mi N. Sonora, Hwy 277, 30.636528, -100.643427	http://arctos.database.museum/guid/ASNHC:Mamm:19173?seid=4569794	Collector(s): Gerardo Lorta; Preparator(s): Roxanne D. Pourshoushtari	ASK=13204, other identifier=blue card 4189, preparator number=RDP 016	http://arctos.database.museum/guid/ASNHC:Mamm:19173	"[{""scientific_name"":""Spilogale gracilis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2016-04-11"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""unknown"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mephitidae, Spilogale,	157	GPS	MALE	2021-04-09T10:04:58Z	DOR, Nobuto taken	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
Spilogale gracilis Merriam, 1890	-97.781949	30.334694	osiic	gbif	2804491094	Spilogale gracilis Merriam, 1890	2aa02cf8-c402-412c-9ad1-585e1e185bef	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-08T18:45:50Z	2021-05-08T18:46:04Z	57	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	1	PRESENT	NA	2434835	1	44	359	732	9679	2434820	2434835	2434835	Spilogale gracilis Merriam, 1890	Animalia	Chordata	Carnivora	Mephitidae	Spilogale	Spilogale gracilis	Spilogale	gracilis	SPECIES	ACCEPTED	LC	2014-06-12T00:00:00Z	NA	NA	NA	NORTH_AMERICA	Texas	2014	6	12	2014-06-12	2021-05-08T18:46:04Z	http://arctos.database.museum/guid/ASNHC:Mamm:18947	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	ASNHC	sex=recorded as unknown	Travis County	unknown	2804491094	en	PhysicalObject	skull; muscle (frozen); tongue (frozen)	unknown	ASNHC:Mamm:18947	ASNHC	2014-06-12	unknown	http://arctos.database.museum/guid/ASNHC:Mamm:18947?seid=4570136	2014-06-12 00:00:00	North America, United States, Texas, Travis County	ICZN	12 Jun. 2014	unknown	GeoLocate	163	unverified	no specific locality	decimal degrees	Mammal specimens	No data	http://arctos.database.museum/guid/ASNHC:Mamm:18947?seid=4570136	Collector(s): Texas Department of State Health Services; Preparator(s): Hannah L. Jones	ASK=13157, other identifier=DSHS 14VR-4374, preparator number=HLJ 049	http://arctos.database.museum/guid/ASNHC:Mamm:18947	"[{""scientific_name"":""Spilogale gracilis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2014-06-12"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""unknown"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mephitidae, Spilogale,	157	entered county into GEOLocate (centroid)	NA	2021-04-09T10:04:58Z	rabies negative	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
Spilogale gracilis Merriam, 1890	-98.031063	30.058151	osiic	gbif	2804491840	Spilogale gracilis Merriam, 1890	2aa02cf8-c402-412c-9ad1-585e1e185bef	9c0a8aa8-4ce7-49ba-aac7-21a97234f886	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-08T18:45:50Z	2021-05-08T18:46:05Z	57	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	1	PRESENT	NA	2434835	1	44	359	732	9679	2434820	2434835	2434835	Spilogale gracilis Merriam, 1890	Animalia	Chordata	Carnivora	Mephitidae	Spilogale	Spilogale gracilis	Spilogale	gracilis	SPECIES	ACCEPTED	LC	2014-06-13T00:00:00Z	NA	NA	NA	NORTH_AMERICA	Texas	2014	6	13	2014-06-13	2021-05-08T18:46:05Z	http://arctos.database.museum/guid/ASNHC:Mamm:18895	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	ASNHC	sex=recorded as unknown	Hays County	unknown	2804491840	en	PhysicalObject	skull; tongue (frozen); muscle (frozen)	unknown	ASNHC:Mamm:18895	ASNHC	2014-06-13	unknown	http://arctos.database.museum/guid/ASNHC:Mamm:18895?seid=4570183	2014-06-13 00:00:00	North America, United States, Texas, Hays County	ICZN	13 Jun. 2014	unknown	GeoLocate	164	unverified	no specific locality	decimal degrees	Mammal specimens	No data	http://arctos.database.museum/guid/ASNHC:Mamm:18895?seid=4570183	Collector(s): Texas Department of State Health Services; Preparator(s): Hannah L. Jones	ASK=13254, other identifier=DSHS 14VR-4395, preparator number=HLJ 072	http://arctos.database.museum/guid/ASNHC:Mamm:18895	"[{""scientific_name"":""Spilogale gracilis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2014-06-13"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""unknown"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mephitidae, Spilogale,	157	entered county into GEOLocate (centroid)	NA	2021-04-09T10:04:58Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8
Spilogale gracilis gracilis	-113.88017789296356	39.79496727302869	cdrep,osiic	gbif	1656058518	Spilogale gracilis gracilis	06a00852-f764-4fb8-80d4-ca51f0918459	2d6267a0-0561-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T19:37:58Z	2021-05-29T19:38:27Z	172	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	1	PRESENT	NA	7193896	1	44	359	732	9679	2434820	2434835	7193896	Spilogale gracilis gracilis	Animalia	Chordata	Carnivora	Mephitidae	Spilogale	Spilogale gracilis	Spilogale	gracilis	SUBSPECIES	ACCEPTED	NA	2016-10-24T00:00:00Z	20	2122	0	NORTH_AMERICA	Utah	2014	8	11	2014-08-11	2021-05-29T19:38:27Z	http://arctos.database.museum/guid/UMNH:Mamm:37576	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	UMNH	sex=male	Juab County	unknown	1656058518	en	PhysicalObject	skin; skull; skeleton; liver (95% ethanol)	unknown	UMNH:Mamm:37576	UMNH	2014-08-11	unknown	http://arctos.database.museum/guid/UMNH:Mamm:37576?seid=3327170	2016-10-24 00:00:00	North America, United States, Utah, Juab County	ICZN	8/11/2014	unknown	not recorded	223	unverified	Deep Creek Range, Granite Creek Canyon, 3.66 km S, 3.45 km E summit Ibapah Peak	decimal degrees	Mammal specimens	United States | Utah | Juab	http://arctos.database.museum/guid/UMNH:Mamm:37576?seid=3327170	Collector(s): Eric A. Rickart	collector number=EAR 9120	http://arctos.database.museum/guid/UMNH:Mamm:37576	"[{""scientific_name"":""Spilogale gracilis gracilis"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2016-10-24"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""unknown"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mephitidae, Spilogale, Spilogale gracilis, , <i></i>	67	not recorded	MALE	2021-05-19T08:30:00Z	NA	NA	OCCURRENCEREMARKS: wild caught; ESTABLISHMENTMEANS: native	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gracilis	VERBATIMELEVATION: 6963	EAR 9120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
