name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	year	month	day	eventDate	lastInterpreted	references	license	isInCluster	geodeticDatum	class	countryCode	country	habitat	institutionID	dynamicProperties	county	identificationVerificationStatus	gbifID	language	type	preparations	locationAccordingTo	catalogNumber	institutionCode	eventTime	identifiedBy	identifier	recordNumber	georeferencedDate	higherGeography	nomenclaturalCode	verbatimEventDate	georeferencedBy	georeferenceProtocol	endDayOfYear	georeferenceVerificationStatus	locality	verbatimCoordinateSystem	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	organismID	previousIdentifications	identificationQualifier	samplingProtocol	accessRights	higherClassification	collectionID	georeferenceSources	modified	http://unknown.org/recordId	taxonID	taxonRemarks	rights	ownerInstitutionCode	occurrenceRemarks	individualCount	identificationRemarks	infraspecificEpithet	institutionKey	reproductiveCondition	identificationReferences	startDayOfYear	associatedOccurrences	establishmentMeans	bibliographicCitation	http://unknown.org/recordEnteredBy	eventRemarks	collectionKey	rightsHolder	higherGeographyID	disposition	locationRemarks	projectId	depth	depthAccuracy	namePublishedInYear	fieldNumber	nameAccordingTo	acceptedNameUsage	datasetName	locationID	datasetID	parentNameUsage	identificationID	vernacularName	namePublishedIn	associatedSequences	created	georeferenceRemarks	verbatimElevation	fieldNotes	municipality	originalNameUsage	typeStatus	associatedReferences	informationWithheld	typifiedName	occID
Onychomys torridus (Coues, 1874)	-114.3814	37.1466	txmathi	gbif	2900977307	Onychomys torridus (Coues, 1874)	06a00852-f764-4fb8-80d4-ca51f0918459	2d6267a0-0561-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T19:37:58Z	2021-05-29T19:38:22Z	172	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	Subadult	2438516	1	44	359	1459	3240723	2438514	2438516	2438516	Onychomys torridus (Coues, 1874)	Animalia	Chordata	Rodentia	Cricetidae	Onychomys	Onychomys torridus	Onychomys	torridus	SPECIES	ACCEPTED	LC	2020-05-14T00:00:00Z	20	1048	0	NORTH_AMERICA	Nevada	2020	5	14	2020-05-14	2021-05-29T19:38:22Z	http://arctos.database.museum/guid/UMNH:Mamm:44151	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	Mojave desert shrub	UMNH	age class=subadult;ear from notch=15 mm;hind foot with claw=20 mm;sex=male;tail length=42 mm;total length=126 mm;weight=15 g;reproductive data=testes 7x4 mm, abdominal	Lincoln County	features	2900977307	en	PhysicalObject	skin; skull; skeleton, postcranial; liver (95% ethanol); feces (dry)	Eric A. Rickart	UMNH:Mamm:44151	UMNH	2020-05-14	Eric A. Rickart	http://arctos.database.museum/guid/UMNH:Mamm:44151?seid=4896632	EAR 11702	2020-05-14 00:00:00	North America, United States, Nevada, Lincoln County	ICZN	14-May-2020	Eric A. Rickart	not recorded	135	unverified	7.9 km N, 10.6 km W Jumbled Mountain	decimal degrees	Mammal specimens	7.9 km N, 10.6 km W Jumbled Mountain	http://arctos.database.museum/guid/UMNH:Mamm:44151?seid=4896632	Collector(s): Eric A. Rickart	collector number=EAR 11702	http://arctos.database.museum/guid/UMNH:Mamm:44151	"[{""scientific_name"":""Onychomys torridus longicaudus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2020-05-14"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Eric A. Rickart"",""concept_label"":null}]"	A	Sherman live trap	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Onychomys, Onychomys torridus,	67	USGS Topo Maps	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Onychomys torridus (Coues, 1874)	-114.222	37.1839	txmathi	gbif	2900977309	Onychomys torridus (Coues, 1874)	06a00852-f764-4fb8-80d4-ca51f0918459	2d6267a0-0561-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T19:37:58Z	2021-05-29T19:38:22Z	172	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	Juvenile	2438516	1	44	359	1459	3240723	2438514	2438516	2438516	Onychomys torridus (Coues, 1874)	Animalia	Chordata	Rodentia	Cricetidae	Onychomys	Onychomys torridus	Onychomys	torridus	SPECIES	ACCEPTED	LC	2020-05-12T00:00:00Z	20	1175	0	NORTH_AMERICA	Nevada	2020	5	12	2020-05-12	2021-05-29T19:38:22Z	http://arctos.database.museum/guid/UMNH:Mamm:44072	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	Mojave desert shrub	UMNH	sex=female;age class=juvenile;total length=106 mm;tail length=38 mm;hind foot with claw=18 mm;ear from notch=15 mm;weight=9 g	Lincoln County	features	2900977309	en	PhysicalObject	skin; skull; liver (95% ethanol)	Eric A. Rickart	UMNH:Mamm:44072	UMNH	2020-05-12	Eric A. Rickart	http://arctos.database.museum/guid/UMNH:Mamm:44072?seid=4896553	EAR 11620	2020-05-12 00:00:00	North America, United States, Nevada, Lincoln County	ICZN	12-May-2020	Eric A. Rickart	not recorded	133	unverified	8.5 km E, 8.0 km S Garden Mountain	decimal degrees	Mammal specimens	8.5 km E, 8.0 km S Garden Mountain	http://arctos.database.museum/guid/UMNH:Mamm:44072?seid=4896553	Collector(s): Eric A. Rickart	collector number=EAR 11620	http://arctos.database.museum/guid/UMNH:Mamm:44072	"[{""scientific_name"":""Onychomys torridus longicaudus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2020-05-12"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Eric A. Rickart"",""concept_label"":null}]"	A	Sherman live trap	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Onychomys, Onychomys torridus,	67	USGS Topo Maps	2021-05-21T13:10:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
Onychomys torridus (Coues, 1874)	-114.2287	37.1816	txmathi	gbif	2900977391	Onychomys torridus (Coues, 1874)	06a00852-f764-4fb8-80d4-ca51f0918459	2d6267a0-0561-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T19:37:58Z	2021-05-29T19:38:27Z	172	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	Subadult	2438516	1	44	359	1459	3240723	2438514	2438516	2438516	Onychomys torridus (Coues, 1874)	Animalia	Chordata	Rodentia	Cricetidae	Onychomys	Onychomys torridus	Onychomys	torridus	SPECIES	ACCEPTED	LC	2020-05-12T00:00:00Z	20	1170	0	NORTH_AMERICA	Nevada	2020	5	12	2020-05-12	2021-05-29T19:38:27Z	http://arctos.database.museum/guid/UMNH:Mamm:44052	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	Mojave desert shrub	UMNH	sex=male;age class=subadult;total length=129 mm;tail length=47 mm;hind foot with claw=19 mm;ear from notch=17 mm;weight=13 g;reproductive data=testes 8x4 mm, abdominal	Lincoln County	features	2900977391	en	PhysicalObject	skin; skull; skeleton, postcranial; liver (95% ethanol)	Eric A. Rickart	UMNH:Mamm:44052	UMNH	2020-05-12	Eric A. Rickart	http://arctos.database.museum/guid/UMNH:Mamm:44052?seid=4896427	EAR 11594	2020-05-12 00:00:00	North America, United States, Nevada, Lincoln County	ICZN	12-May-2020	Eric A. Rickart	not recorded	133	unverified	7.7 km E, 8.3 km S Garden Mountain	decimal degrees	Mammal specimens	7.7 km E, 8.3 km S Garden Mountain	http://arctos.database.museum/guid/UMNH:Mamm:44052?seid=4896427	Collector(s): Eric A. Rickart	collector number=EAR 11594	http://arctos.database.museum/guid/UMNH:Mamm:44052	"[{""scientific_name"":""Onychomys torridus longicaudus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2020-05-12"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Eric A. Rickart"",""concept_label"":null}]"	A	Sherman live trap	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Onychomys, Onychomys torridus,	67	USGS Topo Maps	2021-04-12T22:30:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
Onychomys torridus (Coues, 1874)	-114.3807	37.1474	txmathi	gbif	2900977398	Onychomys torridus (Coues, 1874)	06a00852-f764-4fb8-80d4-ca51f0918459	2d6267a0-0561-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T19:37:58Z	2021-05-29T19:38:27Z	172	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	Adult	2438516	1	44	359	1459	3240723	2438514	2438516	2438516	Onychomys torridus (Coues, 1874)	Animalia	Chordata	Rodentia	Cricetidae	Onychomys	Onychomys torridus	Onychomys	torridus	SPECIES	ACCEPTED	LC	2020-05-15T00:00:00Z	20	1049	0	NORTH_AMERICA	Nevada	2020	5	15	2020-05-15	2021-05-29T19:38:27Z	http://arctos.database.museum/guid/UMNH:Mamm:44071	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	Mojave desert shrub	UMNH	sex=female;age class=adult;tail length=45 mm;hind foot with claw=20 mm;ear from notch=13 mm;reproductive data=placental scars 3L 3R	Lincoln County	features	2900977398	en	PhysicalObject	skin; skull; skeleton, postcranial; liver (95% ethanol)	Eric A. Rickart	UMNH:Mamm:44071	UMNH	2020-05-15	Eric A. Rickart	http://arctos.database.museum/guid/UMNH:Mamm:44071?seid=4896446	EAR 11615	2020-05-15 00:00:00	North America, United States, Nevada, Lincoln County	ICZN	15-May-2020	Eric A. Rickart	not recorded	136	unverified	8.0 km N, 10.5 km W Jumbled Mountain	decimal degrees	Mammal specimens	8.0 km N, 10.5 km W Jumbled Mountain	http://arctos.database.museum/guid/UMNH:Mamm:44071?seid=4896446	Collector(s): Eric A. Rickart	collector number=EAR 11615	http://arctos.database.museum/guid/UMNH:Mamm:44071	"[{""scientific_name"":""Onychomys torridus longicaudus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2020-05-15"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Eric A. Rickart"",""concept_label"":null}]"	A	Sherman live trap	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Onychomys, Onychomys torridus,	67	USGS Topo Maps	2021-04-12T22:40:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
Onychomys torridus (Coues, 1874)	-114.3783	37.1475	txmathi	gbif	2900977430	Onychomys torridus (Coues, 1874)	06a00852-f764-4fb8-80d4-ca51f0918459	2d6267a0-0561-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T19:37:58Z	2021-05-29T19:38:29Z	172	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	Adult	2438516	1	44	359	1459	3240723	2438514	2438516	2438516	Onychomys torridus (Coues, 1874)	Animalia	Chordata	Rodentia	Cricetidae	Onychomys	Onychomys torridus	Onychomys	torridus	SPECIES	ACCEPTED	LC	2020-05-15T00:00:00Z	20	1058	0	NORTH_AMERICA	Nevada	2020	5	15	2020-05-15	2021-05-29T19:38:29Z	http://arctos.database.museum/guid/UMNH:Mamm:44167	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	Mojave desert shrub	UMNH	age class=adult;ear from notch=18 mm;hind foot with claw=19 mm;sex=male;tail length=45 mm;total length=138 mm;weight=20 g;reproductive data=testes 15x9 mm, scrotal	Lincoln County	features	2900977430	en	PhysicalObject	skin; skull; skeleton, postcranial; liver (95% ethanol); feces (dry)	Eric A. Rickart	UMNH:Mamm:44167	UMNH	2020-05-15	Eric A. Rickart	http://arctos.database.museum/guid/UMNH:Mamm:44167?seid=4896508	EAR 11718	2020-05-14 00:00:00	North America, United States, Nevada, Lincoln County	ICZN	15-May-2020	Eric A. Rickart	not recorded	136	unverified	8.0 km N, 10.3 km W Jumbled Mountain	decimal degrees	Mammal specimens	8.0 km N, 10.3 km W Jumbled Mountain	http://arctos.database.museum/guid/UMNH:Mamm:44167?seid=4896508	Collector(s): Eric A. Rickart	collector number=EAR 11718	http://arctos.database.museum/guid/UMNH:Mamm:44167	"[{""scientific_name"":""Onychomys torridus longicaudus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2020-05-15"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Eric A. Rickart"",""concept_label"":null}]"	A	Sherman live trap	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Onychomys, Onychomys torridus,	67	USGS Topo Maps	2021-01-18T11:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
Onychomys torridus (Coues, 1874)	-115.60818	37.58278	txmathi	gbif	3006044318	Onychomys torridus (Coues, 1874)	06a00852-f764-4fb8-80d4-ca51f0918459	2d6267a0-0561-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T19:37:58Z	2021-05-29T19:38:24Z	172	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	Adult	2438516	1	44	359	1459	3240723	2438514	2438516	2438516	Onychomys torridus (Coues, 1874)	Animalia	Chordata	Rodentia	Cricetidae	Onychomys	Onychomys torridus	Onychomys	torridus	SPECIES	ACCEPTED	LC	2020-09-26T00:00:00Z	20	1704	0	NORTH_AMERICA	Nevada	2020	9	26	2020-09-26	2021-05-29T19:38:24Z	http://arctos.database.museum/guid/UMNH:Mamm:44305	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	Mojave desert shrub	UMNH	sex=female;age class=adult;total length=131 mm;tail length=48 mm;hind foot with claw=20 mm;ear from notch=16 mm;weight=12 g	Lincoln County	features	3006044318	en	PhysicalObject	whole organism (ethanol); liver (95% ethanol)	Eric A. Rickart	UMNH:Mamm:44305	UMNH	2020-09-26	Eric A. Rickart	http://arctos.database.museum/guid/UMNH:Mamm:44305?seid=4940897	EAR 11773	2020-09-26 00:00:00	North America, United States, Nevada, Lincoln County	ICZN	26-Sep-2020	Eric A. Rickart	not recorded	270	unverified	Tikaboo Valley, 1.20 km N, 5.0 km E Coyote Summit	decimal degrees	Mammal specimens	Tikaboo Valley, 1.20 km N, 5.0 km E Coyote Summit	http://arctos.database.museum/guid/UMNH:Mamm:44305?seid=4940897	Collector(s): Eric A. Rickart	collector number=EAR 11773	http://arctos.database.museum/guid/UMNH:Mamm:44305	"[{""scientific_name"":""Onychomys torridus longicaudus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2020-09-26"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Eric A. Rickart"",""concept_label"":null}]"	A	Sherman live trap	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Onychomys, Onychomys torridus,	67	Google maps	2021-01-18T17:11:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
Onychomys torridus (Coues, 1874)	-115.67793	37.66986	txmathi	gbif	3006044419	Onychomys torridus (Coues, 1874)	06a00852-f764-4fb8-80d4-ca51f0918459	2d6267a0-0561-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T19:37:58Z	2021-05-29T19:38:35Z	172	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	Adult	2438516	1	44	359	1459	3240723	2438514	2438516	2438516	Onychomys torridus (Coues, 1874)	Animalia	Chordata	Rodentia	Cricetidae	Onychomys	Onychomys torridus	Onychomys	torridus	SPECIES	ACCEPTED	LC	2020-09-29T00:00:00Z	20	1563	0	NORTH_AMERICA	Nevada	2020	9	29	2020-09-29	2021-05-29T19:38:35Z	http://arctos.database.museum/guid/UMNH:Mamm:44332	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	Mojave desert shrub	UMNH	sex=female;age class=adult	Lincoln County	features	3006044419	en	PhysicalObject	skin; skull; skeleton, postcranial; liver (95% ethanol)	Eric A. Rickart	UMNH:Mamm:44332	UMNH	2020-09-29	Eric A. Rickart	http://arctos.database.museum/guid/UMNH:Mamm:44332?seid=4940898	EAR 11800	2020-09-29 00:00:00	North America, United States, Nevada, Lincoln County	ICZN	29-Sep-2020	Eric A. Rickart	not recorded	273	unverified	1.93 km N, 3.70 km W Tempiute (site)	decimal degrees	Mammal specimens	1.93 km N, 3.70 km W Tempiute (site)	http://arctos.database.museum/guid/UMNH:Mamm:44332?seid=4940898	Collector(s): Eric A. Rickart	collector number=EAR 11800	http://arctos.database.museum/guid/UMNH:Mamm:44332	"[{""scientific_name"":""Onychomys torridus longicaudus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2020-09-29"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Eric A. Rickart"",""concept_label"":null}]"	A	Sherman live trap	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Onychomys, Onychomys torridus,	67	Google maps	2021-04-21T12:30:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
Onychomys torridus (Coues, 1874)	-115.50188	37.48048	txmathi	gbif	3094609313	Onychomys torridus (Coues, 1874)	06a00852-f764-4fb8-80d4-ca51f0918459	2d6267a0-0561-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T19:37:58Z	2021-05-29T19:38:23Z	172	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	Adult	2438516	1	44	359	1459	3240723	2438514	2438516	2438516	Onychomys torridus (Coues, 1874)	Animalia	Chordata	Rodentia	Cricetidae	Onychomys	Onychomys torridus	Onychomys	torridus	SPECIES	ACCEPTED	LC	2020-09-28T00:00:00Z	NA	1395	5	NORTH_AMERICA	Nevada	2020	9	28	2020-09-28	2021-05-29T19:38:23Z	http://arctos.database.museum/guid/UMNH:Mamm:44524	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	Mojave desert scrub	UMNH	sex=female;total length=119 mm;tail length=44 mm;hind foot with claw=19 mm;ear from notch=16 mm;weight=14.5 g;age class=adult;reproductive data=CSN, No plsc;ectoparasite examination=yes;ectoparasites detected=no	Lincoln County	features	3094609313	en	PhysicalObject	liver (95% ethanol); whole organism (70% ethanol)	Katrina M. Derieg	UMNH:Mamm:44524	UMNH	2020-09-28	Katrina M. Derieg	http://arctos.database.museum/guid/UMNH:Mamm:44524?seid=5055367	KMD 062	2020-09-28 00:00:00	North America, United States, Nevada, Lincoln County	ICZN	28 Sept 2020	Katrina M. Derieg	not recorded	272	unverified	18 km S Monte Mountain	decimal degrees	Mammal specimens	USA/Nevada: Lincoln Co.; Tikaboo Valley; 18km S Monte Mtn	http://arctos.database.museum/guid/UMNH:Mamm:44524?seid=5055367	Collector(s): Katrina M. Derieg	collector number=KMD 062	http://arctos.database.museum/guid/UMNH:Mamm:44524	"[{""scientific_name"":""Onychomys torridus longicaudus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2020-09-28"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Katrina M. Derieg"",""concept_label"":null}]"	A	Sherman	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Onychomys, Onychomys torridus,	67	GPS unit	2021-04-28T13:23:13Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8
Onychomys torridus (Coues, 1874)	-115.53485	37.522768	txmathi	gbif	3094609328	Onychomys torridus (Coues, 1874)	06a00852-f764-4fb8-80d4-ca51f0918459	2d6267a0-0561-11d8-b851-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T19:37:58Z	2021-05-29T19:38:24Z	172	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	Subadult	2438516	1	44	359	1459	3240723	2438514	2438516	2438516	Onychomys torridus (Coues, 1874)	Animalia	Chordata	Rodentia	Cricetidae	Onychomys	Onychomys torridus	Onychomys	torridus	SPECIES	ACCEPTED	LC	2020-09-28T00:00:00Z	200	1395	5	NORTH_AMERICA	Nevada	2020	9	28	2020-09-28	2021-05-29T19:38:24Z	http://arctos.database.museum/guid/UMNH:Mamm:44533	http://creativecommons.org/publicdomain/zero/1.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	Mojave desert scrub	UMNH	sex=male;total length=120 mm;tail length=46 mm;hind foot with claw=19 mm;ear from notch=18 mm;weight=15 g;age class=subadult;reproductive data=Non-scrotal;ectoparasite examination=yes;ectoparasites detected=no	Lincoln County	features	3094609328	en	PhysicalObject	liver (95% ethanol); whole organism (70% ethanol)	Katrina M. Derieg	UMNH:Mamm:44533	UMNH	2020-09-28	Katrina M. Derieg	http://arctos.database.museum/guid/UMNH:Mamm:44533?seid=5055376	KMD 069	2020-09-28 00:00:00	North America, United States, Nevada, Lincoln County	ICZN	28 Sept 2020	Katrina M. Derieg	not recorded	272	unverified	13.5 km S Monte Mountain	decimal degrees	Mammal specimens	USA/Nevada: Lincoln Co.; Tikaboo Valley; 13.5 km S Monte Mtn	http://arctos.database.museum/guid/UMNH:Mamm:44533?seid=5055376	Collector(s): Katrina M. Derieg	collector number=KMD 069	http://arctos.database.museum/guid/UMNH:Mamm:44533	"[{""scientific_name"":""Onychomys torridus longicaudus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2020-09-28"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Katrina M. Derieg"",""concept_label"":null}]"	A	museum special	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Onychomys, Onychomys torridus, , <i></i>	67	Google Earth	2021-05-19T00:20:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
