name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	institutionID	dynamicProperties	county	identificationVerificationStatus	eventRemarks	gbifID	language	type	preparations	locationAccordingTo	catalogNumber	institutionCode	eventTime	identifiedBy	identifier	georeferencedDate	higherGeography	nomenclaturalCode	verbatimEventDate	georeferencedBy	georeferenceProtocol	endDayOfYear	georeferenceVerificationStatus	locality	verbatimCoordinateSystem	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	organismID	previousIdentifications	identificationQualifier	occurrenceRemarks	accessRights	higherClassification	collectionID	georeferenceSources	recordNumber	locationRemarks	samplingProtocol	collectionKey	rightsHolder	startDayOfYear	ownerInstitutionCode	datasetID	fieldNumber	habitat	http://unknown.org/recordId	taxonID	taxonRemarks	rights	reproductiveCondition	associatedOccurrences	infraspecificEpithet	identificationRemarks	http://unknown.org/recordEnteredBy	individualCount	identificationReferences	disposition	establishmentMeans	datasetName	fieldNotes	bibliographicCitation	informationWithheld	higherGeographyID	associatedSequences	verbatimElevation	vernacularName	occID
Peromyscus maniculatus (Wagner, 1845)	-107.927999	34.756416	cdround,incomis,inmafu	gbif	3045902311	Peromyscus maniculatus (Wagner, 1845)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12Z	2021-05-03T18:55:59Z	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	Adult	2437967	1	44	359	1459	3240723	2437961	2437967	2437967	Peromyscus maniculatus (Wagner, 1845)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus maniculatus	Peromyscus	maniculatus	SPECIES	ACCEPTED	LC	2021-01-16T00:00:00Z	5	2139	0	NORTH_AMERICA	New Mexico	2021	1	16	2021-01-16	2021-02-10T16:57:01Z	2021-05-03T18:55:59Z	http://arctos.database.museum/guid/MSB:Mamm:333403	http://creativecommons.org/publicdomain/zero/1.0/legalcode	8827b228-5892-444f-9ce9-f1e1d97ed133	FALSE	WGS84	Mammalia	US	United States of America	MSB	total length=139 mm;tail length=60 mm;hind foot with claw=20 mm;ear from notch=17 mm;weight=14 g;sex=female;reproductive data=closed vagina, small nipples, not lactating, no placental scars;age class=adult;ectoparasite examination=yes;ectoparasites detected=no;endoparasites detected=no;endoparasite examination=yes	Cibola County	features	waypoint: PU 005	3045902311	en	PhysicalObject	whole organism (ethanol-fixed); heart, kidney, lung, spleen (frozen); liver (frozen); muscle (frozen); large intestine, feces (frozen)	Dianne E. Peterson	MSB:Mamm:333403	MSB	2021-01-16	Antonia Androski	http://arctos.database.museum/guid/MSB:Mamm:333403?seid=4983860	2021-01-16T00:00:00Z	North America, United States, New Mexico, Cibola County	ICZN	16 Jan 2021	Dianne E. Peterson	not recorded	16	unverified	El Malpais National Conservation Area, mouth of Cebolla Canyon	decimal degrees	Mammal specimens	USA, New Mexico, Cibola Co., El Malpais NCA, Mouth of Cebolla Canyon	http://arctos.database.museum/guid/MSB:Mamm:333403?seid=4983860	Collector(s): Dianne E. Peterson; Preparator(s): unknown	NK=305639	http://arctos.database.museum/guid/MSB:Mamm:333403	"[{""scientific_name"":""Peromyscus maniculatus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2021-01-16"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Antonia Androski"",""concept_label"":null}]"	A	DOA;  frozen tissue storage: LN2 first	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus,	14	GPS unit, at time of collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Peromyscus maniculatus (Wagner, 1845)	-107.932142	34.735046	cdround,incomis,inmafu	gbif	3045902318	Peromyscus maniculatus (Wagner, 1845)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12Z	2021-05-03T18:55:59Z	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	Adult	2437967	1	44	359	1459	3240723	2437961	2437967	2437967	Peromyscus maniculatus (Wagner, 1845)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus maniculatus	Peromyscus	maniculatus	SPECIES	ACCEPTED	LC	2021-01-17T00:00:00Z	5	2211	0	NORTH_AMERICA	New Mexico	2021	1	17	2021-01-17	2021-02-11T09:50:37Z	2021-05-03T18:55:59Z	http://arctos.database.museum/guid/MSB:Mamm:333439	http://creativecommons.org/publicdomain/zero/1.0/legalcode	8827b228-5892-444f-9ce9-f1e1d97ed133	FALSE	WGS84	Mammalia	US	United States of America	MSB	total length=141 mm;tail length=57 mm;hind foot with claw=19 mm;ear from notch=17 mm;weight=16 g;sex=male;reproductive data=non-scrotal;age class=adult;ectoparasite examination=yes;ectoparasites detected=yes;endoparasite examination=no	Cibola County	features	waypoint: YE 021	3045902318	en	PhysicalObject	whole organism (ethanol-fixed); heart, kidney, lung, spleen (frozen); liver (frozen); muscle (frozen); large intestine (frozen); blood (dry); ectoparasite (95% ethanol); lung (frozen); kidney (frozen)	Dianne E. Peterson	MSB:Mamm:333439	MSB	2021-01-17	Antonia Androski	http://arctos.database.museum/guid/MSB:Mamm:333439?seid=4983896	2021-01-17T00:00:00Z	North America, United States, New Mexico, Cibola County	ICZN	17 Jan 2021	Dianne E. Peterson	not recorded	17	unverified	El Malpais National Conservation Area, Sand Canyon	decimal degrees	Mammal specimens	USA, New Mexico, Cibola Co., El Malpais NCA, Sand Canyon	http://arctos.database.museum/guid/MSB:Mamm:333439?seid=4983896	Collector(s): Dianne E. Peterson; Preparator(s): unknown	NK=305657	http://arctos.database.museum/guid/MSB:Mamm:333439	"[{""scientific_name"":""Peromyscus maniculatus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2021-01-17"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Antonia Androski"",""concept_label"":null}]"	A	not DOA; time of death: 10:59, frozen tissue storage: LN2 first	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus,	14	GPS unit, at time of collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
Peromyscus maniculatus (Wagner, 1845)	-107.926654	34.763892	cdround,incomis,inmafu	gbif	3045903309	Peromyscus maniculatus (Wagner, 1845)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12Z	2021-05-03T18:56:27Z	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	Adult	2437967	1	44	359	1459	3240723	2437961	2437967	2437967	Peromyscus maniculatus (Wagner, 1845)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus maniculatus	Peromyscus	maniculatus	SPECIES	ACCEPTED	LC	2021-01-17T00:00:00Z	3000	2173	0	NORTH_AMERICA	New Mexico	2021	1	17	2021-01-17	2021-02-10T17:01:01Z	2021-05-03T18:56:27Z	http://arctos.database.museum/guid/MSB:Mamm:333387	http://creativecommons.org/publicdomain/zero/1.0/legalcode	8827b228-5892-444f-9ce9-f1e1d97ed133	FALSE	WGS84	Mammalia	US	United States of America	MSB	total length=118 mm;tail length=41 mm;hind foot with claw=19 mm;ear from notch=16 mm;weight=17 g;sex=male;reproductive data=non-scrotal, testes=9x6mm;age class=adult;ectoparasite examination=yes;ectoparasites detected=no;endoparasite examination=no	Cibola County	features	waypoint: SL 018 (no such waypoint found in GPS)	3045903309	en	PhysicalObject	whole organism (ethanol-fixed); heart, kidney, lung, spleen (frozen); liver (frozen); muscle (frozen); large intestine, feces (frozen)	Dianne E. Peterson	MSB:Mamm:333387	MSB	2021-01-17	Antonia Androski	http://arctos.database.museum/guid/MSB:Mamm:333387?seid=4983844	2021-01-17T00:00:00Z	North America, United States, New Mexico, Cibola County	ICZN	17 Jan 2021	Dianne E. Peterson	not recorded	17	unverified	El Malpais National Conservation Area, mouth of Cebolla Canyon	decimal degrees	Mammal specimens	USA, New Mexico, Cibola Co., El Malpais NCA, Mouth of Cebolla Canyon	http://arctos.database.museum/guid/MSB:Mamm:333387?seid=4983844	Collector(s): Dianne E. Peterson; Preparator(s): unknown	NK=305672	http://arctos.database.museum/guid/MSB:Mamm:333387	"[{""scientific_name"":""Peromyscus maniculatus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2021-01-17"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Antonia Androski"",""concept_label"":null}]"	A	DOA; total and tail lengths recorded in brackets - bobbed tail; right hind foot lost in trap; frozen tissue storage: LN2 first	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus,	14	GPS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
Peromyscus maniculatus (Wagner, 1845)	-107.929729	34.763268	cdround,incomis,inmafu	gbif	3045903312	Peromyscus maniculatus (Wagner, 1845)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12Z	2021-05-03T18:56:27Z	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	Adult	2437967	1	44	359	1459	3240723	2437961	2437967	2437967	Peromyscus maniculatus (Wagner, 1845)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus maniculatus	Peromyscus	maniculatus	SPECIES	ACCEPTED	LC	2021-01-16T00:00:00Z	5	2180	0	NORTH_AMERICA	New Mexico	2021	1	16	2021-01-16	2021-03-06T22:15:48Z	2021-05-03T18:56:27Z	http://arctos.database.museum/guid/MSB:Mamm:333402	http://creativecommons.org/publicdomain/zero/1.0/legalcode	8827b228-5892-444f-9ce9-f1e1d97ed133	FALSE	WGS84	Mammalia	US	United States of America	MSB	total length=147 mm;tail length=62 mm;hind foot with claw=21 mm;ear from notch=18 mm;weight=16 g;sex=male;reproductive data=scrotal, T = 9 x 5mm;age class=adult;ectoparasite examination=yes;ectoparasites detected=yes	Cibola County	features	waypoint: SL 012	3045903312	en	PhysicalObject	whole organism (ethanol-fixed); heart, kidney, lung, spleen (frozen); liver (frozen); muscle (frozen); large intestine (frozen); ectoparasite (95% ethanol)	Dianne E. Peterson	MSB:Mamm:333402	MSB	2021-01-16	Antonia Androski	http://arctos.database.museum/guid/MSB:Mamm:333402?seid=4983859	2021-01-16T00:00:00Z	North America, United States, New Mexico, Cibola County	ICZN	16 Jan 2021	Dianne E. Peterson	not recorded	16	unverified	El Malpais National Conservation Area, mouth of Cebolla Canyon	decimal degrees	Mammal specimens	USA, New Mexico, Cibola Co., El Malpais NCA, Mouth of Cebolla Canyon	http://arctos.database.museum/guid/MSB:Mamm:333402?seid=4983859	Collector(s): Dianne E. Peterson; Preparator(s): unknown	NK=305637	http://arctos.database.museum/guid/MSB:Mamm:333402	"[{""scientific_name"":""Peromyscus maniculatus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2021-01-16"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Antonia Androski"",""concept_label"":null}]"	A	DOA;  frozen tissue storage: LN2 first	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus,	14	GPS unit, at time of collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
Peromyscus maniculatus (Wagner, 1845)	-107.931182	34.734749	cdround,incomis,inmafu	gbif	3045904312	Peromyscus maniculatus (Wagner, 1845)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12Z	2021-05-03T18:55:58Z	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	Adult	2437967	1	44	359	1459	3240723	2437961	2437967	2437967	Peromyscus maniculatus (Wagner, 1845)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus maniculatus	Peromyscus	maniculatus	SPECIES	ACCEPTED	LC	2021-01-16T00:00:00Z	5	2212	0	NORTH_AMERICA	New Mexico	2021	1	16	2021-01-16	2021-03-31T13:49:19Z	2021-05-03T18:55:58Z	http://arctos.database.museum/guid/MSB:Mamm:333417	http://creativecommons.org/publicdomain/zero/1.0/legalcode	8827b228-5892-444f-9ce9-f1e1d97ed133	FALSE	WGS84	Mammalia	US	United States of America	MSB	total length=140 mm;tail length=54 mm;hind foot with claw=20 mm;ear from notch=18 mm;weight=19 g;sex=female;reproductive data=NEL, pregnant Emb (3R, 1L), crown-rump=14;age class=adult;ectoparasite examination=yes;ectoparasites detected=no	Cibola County	features	waypoint: YE 004	3045904312	en	PhysicalObject	whole organism (ethanol-fixed); heart, kidney, lung, spleen (frozen); liver (frozen); muscle (frozen); large intestine (frozen); lung (frozen); serum (frozen); blood clot (frozen); kidney (frozen)	Dianne E. Peterson	MSB:Mamm:333417	MSB	2021-01-16	Antonia Androski	http://arctos.database.museum/guid/MSB:Mamm:333417?seid=4983874	2021-01-16T00:00:00Z	North America, United States, New Mexico, Cibola County	ICZN	16 Jan 2021	Dianne E. Peterson	not recorded	16	unverified	El Malpais National Conservation Area, Sand Canyon	decimal degrees	Mammal specimens	USA, New Mexico, Cibola Co., El Malpais NCA, Sand Canyon	http://arctos.database.museum/guid/MSB:Mamm:333417?seid=4983874	Collector(s): Dianne E. Peterson; Preparator(s): unknown	NK=304725	http://arctos.database.museum/guid/MSB:Mamm:333417	"[{""scientific_name"":""Peromyscus maniculatus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2021-01-16"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Antonia Androski"",""concept_label"":null}]"	A	not DOA; time of death: 10:48, time of tissue archive: 11:43, total elapsed time from death to tissue archive: 55 min; frozen tissue storage: LN2 first	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus,	14	GPS unit, at time of collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
Peromyscus maniculatus (Wagner, 1845)	-107.931244	34.73467	cdround,incomis,inmafu	gbif	3045905313	Peromyscus maniculatus (Wagner, 1845)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12Z	2021-05-03T18:56:30Z	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	Subadult	2437967	1	44	359	1459	3240723	2437961	2437967	2437967	Peromyscus maniculatus (Wagner, 1845)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus maniculatus	Peromyscus	maniculatus	SPECIES	ACCEPTED	LC	2021-01-17T00:00:00Z	5	2208	0	NORTH_AMERICA	New Mexico	2021	1	17	2021-01-17	2021-02-11T09:45:22Z	2021-05-03T18:56:30Z	http://arctos.database.museum/guid/MSB:Mamm:333378	http://creativecommons.org/publicdomain/zero/1.0/legalcode	8827b228-5892-444f-9ce9-f1e1d97ed133	FALSE	WGS84	Mammalia	US	United States of America	MSB	total length=124 mm;tail length=53 mm;hind foot with claw=20 mm;ear from notch=16 mm;weight=10 g;sex=male;reproductive data=non-scrotal;age class=subadult;ectoparasite examination=yes;ectoparasites detected=no;endoparasite examination=no	Cibola County	features	waypoint: YE 019	3045905313	en	PhysicalObject	whole organism (ethanol-fixed); heart, kidney, lung, spleen (frozen); liver (frozen); muscle (frozen); large intestine (frozen); blood (dry); kidney (frozen); serum (frozen); blood clot (frozen); lung (frozen)	Dianne E. Peterson	MSB:Mamm:333378	MSB	2021-01-17	Antonia Androski	http://arctos.database.museum/guid/MSB:Mamm:333378?seid=4983835	2021-01-17T00:00:00Z	North America, United States, New Mexico, Cibola County	ICZN	17 Jan 2021	Dianne E. Peterson	not recorded	17	unverified	El Malpais National Conservation Area, Sand Canyon	decimal degrees	Mammal specimens	USA, New Mexico, Cibola Co., El Malpais NCA, Sand Canyon	http://arctos.database.museum/guid/MSB:Mamm:333378?seid=4983835	Collector(s): Dianne E. Peterson; Preparator(s): unknown	NK=305654	http://arctos.database.museum/guid/MSB:Mamm:333378	"[{""scientific_name"":""Peromyscus maniculatus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2021-01-17"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Antonia Androski"",""concept_label"":null}]"	A	not DOA; time of death: 10:46,  frozen tissue storage: LN2 first	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus,	14	GPS unit, at time of collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6
Peromyscus maniculatus (Wagner, 1845)	-107.928006	34.756658	cdround,incomis,inmafu	gbif	3045905314	Peromyscus maniculatus (Wagner, 1845)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12Z	2021-05-03T18:56:30Z	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	Adult	2437967	1	44	359	1459	3240723	2437961	2437967	2437967	Peromyscus maniculatus (Wagner, 1845)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus maniculatus	Peromyscus	maniculatus	SPECIES	ACCEPTED	LC	2021-01-16T00:00:00Z	5	2140	0	NORTH_AMERICA	New Mexico	2021	1	16	2021-01-16	2021-03-06T22:15:48Z	2021-05-03T18:56:30Z	http://arctos.database.museum/guid/MSB:Mamm:333384	http://creativecommons.org/publicdomain/zero/1.0/legalcode	8827b228-5892-444f-9ce9-f1e1d97ed133	FALSE	WGS84	Mammalia	US	United States of America	MSB	total length=143 mm;tail length=57 mm;hind foot with claw=21 mm;ear from notch=17 mm;weight=18 g;sex=male;reproductive data=scrotal, testes= 8 x 5mm;age class=adult;ectoparasite examination=yes;ectoparasites detected=yes;endoparasite examination=yes;endoparasites detected=no	Cibola County	features	waypoint: PU 004	3045905314	en	PhysicalObject	whole organism (ethanol-fixed); heart, kidney, lung, spleen (frozen); liver (frozen); muscle (frozen); large intestine (frozen); ectoparasite (95% ethanol); ectoparasite (95% ethanol); blood clot (frozen); serum (frozen)	Dianne E. Peterson	MSB:Mamm:333384	MSB	2021-01-16	Antonia Androski	http://arctos.database.museum/guid/MSB:Mamm:333384?seid=4983841	2021-01-16T00:00:00Z	North America, United States, New Mexico, Cibola County	ICZN	16 Jan 2021	Dianne E. Peterson	not recorded	16	unverified	El Malpais National Conservation Area, mouth of Cebolla Canyon	decimal degrees	Mammal specimens	USA, New Mexico, Cibola Co., El Malpais NCA, Mouth of Cebolla Canyon	http://arctos.database.museum/guid/MSB:Mamm:333384?seid=4983841	Collector(s): Dianne E. Peterson; Preparator(s): unknown	NK=305640	http://arctos.database.museum/guid/MSB:Mamm:333384	"[{""scientific_name"":""Peromyscus maniculatus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2021-01-16"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Antonia Androski"",""concept_label"":null}]"	A	DOA; frozen tissue storage: LN2 first	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus,	14	GPS unit, at time of collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
Peromyscus maniculatus (Wagner, 1845)	-107.933676	34.756494000000004	cdround,incomis,inmafu	gbif	3045907310	Peromyscus maniculatus (Wagner, 1845)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12Z	2021-05-03T18:55:58Z	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	Adult	2437967	1	44	359	1459	3240723	2437961	2437967	2437967	Peromyscus maniculatus (Wagner, 1845)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus maniculatus	Peromyscus	maniculatus	SPECIES	ACCEPTED	LC	2021-01-17T00:00:00Z	5	2163	0	NORTH_AMERICA	New Mexico	2021	1	17	2021-01-17	2021-02-11T09:47:43Z	2021-05-03T18:55:58Z	http://arctos.database.museum/guid/MSB:Mamm:333404	http://creativecommons.org/publicdomain/zero/1.0/legalcode	8827b228-5892-444f-9ce9-f1e1d97ed133	FALSE	WGS84	Mammalia	US	United States of America	MSB	total length=152 mm;tail length=63 mm;hind foot with claw=20 mm;ear from notch=17 mm;weight=17 g;sex=male;reproductive data=scrotal, testes=10x8mm;age class=adult;ectoparasite examination=yes;ectoparasites detected=yes;endoparasite examination=no	Cibola County	features	waypoint: OG 002	3045907310	en	PhysicalObject	whole organism (ethanol-fixed); heart, kidney, lung, spleen (frozen); liver (frozen); muscle (frozen); large intestine, feces (frozen); blood (dry); ectoparasite (95% ethanol); kidney (frozen); serum (frozen); blood clot (frozen); lung (frozen)	Dianne E. Peterson	MSB:Mamm:333404	MSB	2021-01-17	Antonia Androski	http://arctos.database.museum/guid/MSB:Mamm:333404?seid=4983861	2021-01-17T00:00:00Z	North America, United States, New Mexico, Cibola County	ICZN	17 Jan 2021	Dianne E. Peterson	not recorded	17	unverified	El Malpais National Conservation Area, mouth of Cebolla Canyon	decimal degrees	Mammal specimens	USA, New Mexico, Cibola Co., El Malpais NCA, Mouth of Cebolla Canyon	http://arctos.database.museum/guid/MSB:Mamm:333404?seid=4983861	Collector(s): Dianne E. Peterson; Preparator(s): unknown	NK=305653	http://arctos.database.museum/guid/MSB:Mamm:333404	"[{""scientific_name"":""Peromyscus maniculatus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2021-01-17"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Antonia Androski"",""concept_label"":null}]"	A	not DOA; time of death: 10:42,  frozen tissue storage: LN2 first	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus,	14	GPS unit, at time of collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8
Peromyscus maniculatus (Wagner, 1845)	-107.932454	34.73533	cdround,incomis,inmafu	gbif	3045907314	Peromyscus maniculatus (Wagner, 1845)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-03T18:49:12Z	2021-05-03T18:55:58Z	252	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	Adult	2437967	1	44	359	1459	3240723	2437961	2437967	2437967	Peromyscus maniculatus (Wagner, 1845)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus maniculatus	Peromyscus	maniculatus	SPECIES	ACCEPTED	LC	2021-01-17T00:00:00Z	5	2214	0	NORTH_AMERICA	New Mexico	2021	1	17	2021-01-17	2021-02-11T09:49:44Z	2021-05-03T18:55:58Z	http://arctos.database.museum/guid/MSB:Mamm:333429	http://creativecommons.org/publicdomain/zero/1.0/legalcode	8827b228-5892-444f-9ce9-f1e1d97ed133	FALSE	WGS84	Mammalia	US	United States of America	MSB	total length=142 mm;tail length=50 mm;hind foot with claw=19 mm;ear from notch=19 mm;weight=19 g;sex=female;reproductive data=open vagina, enlarged nipples, not lactating, no placental scars;age class=adult;ectoparasite examination=yes;ectoparasites detected=no;endoparasite examination=no	Cibola County	features	waypoint: YE 022	3045907314	en	PhysicalObject	whole organism (ethanol-fixed); heart, kidney, lung, spleen (frozen); liver (frozen); muscle (frozen); large intestine, feces (frozen); blood (dry); lung (frozen); kidney (frozen)	Dianne E. Peterson	MSB:Mamm:333429	MSB	2021-01-17	Antonia Androski	http://arctos.database.museum/guid/MSB:Mamm:333429?seid=4983886	2021-01-17T00:00:00Z	North America, United States, New Mexico, Cibola County	ICZN	17 Jan 2021	Dianne E. Peterson	not recorded	17	unverified	El Malpais National Conservation Area, mouth of Cebolla Canyon	decimal degrees	Mammal specimens	USA, New Mexico, Cibola Co., El Malpais NCA	http://arctos.database.museum/guid/MSB:Mamm:333429?seid=4983886	Collector(s): Dianne E. Peterson; Preparator(s): unknown	NK=305659	http://arctos.database.museum/guid/MSB:Mamm:333429	"[{""scientific_name"":""Peromyscus maniculatus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2021-01-17"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Antonia Androski"",""concept_label"":null}]"	A	not DOA; time of death: 11:06,  frozen tissue storage: LN2 first	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus,	14	GPS unit, at time of collection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
