occID,longitude,latitude
1,-119.249789,37.03517
1,-116.412395,32.66379
1,-117.852517,33.663117
1,-117.280847,33.328322
1,-118.01979,36.32242
1,-117.8786,34.86395
1,-117.61965,35.68189
1,-119.8954,34.42281
1,-122.236579806895,40.9172110180713
1,-119.99339,35.06745
1,-118.00818,37.41428
1,-122.22687,40.09325
1,-121.9117,38.69
1,-116.61808,33.11571
1,-117.823708,34.161277
1,-115.821951,33.169534
1,-119.8386,37.7477
1,-117.24115,32.6698799991422
1,-123.412281271346,43.1222418154579
1,-123.00615703778,44.0084859015038
1,-116.858906,34.362758
1,-120.618056,34.631944
1,-120.366088093989,38.1902748798955
1,-121.155264893571,36.5444917129287
1,-123.546957634185,40.8667123065287
1,-123.46554424258,41.4101944787749
1,-121.494611243264,38.1139414242755
1,-124.002357197142,40.0180078163676
1,-121.558177927557,41.9743431962834
1,-119.464996,35.651901
1,-116.235983,35.873893
1,-121.481422,37.655144
1,-118.635617964708,37.5813703040985
1,-119.366078453916,34.6094019568189
1,-119.178256215761,34.1326375355041
1,-122.176218678799,37.871683081751
1,-122.335037704022,42.0472653455181
1,-123.307948737064,38.5738967473761
1,-122.334091,37.124415
1,-118.725556054117,34.6295150070771
1,-123.769576107333,39.2105540019995
1,-121.685371,37.206129
1,-118.806319146537,35.4958195260078
1,-117.260897464141,34.0483032796713
1,-119.68935,42.499029
1,-119.986863693511,38.6946116097872
1,-120.849391059287,35.3468202280741
1,-116.901744,32.194315
1,-122.402296303359,38.4367271910915
1,-120.266667,35.733333
1,-123.072411236919,38.995343219565
1,-119.105773410885,36.2465125571723
1,-122.928120659081,39.5413199270502
1,-120.798672759632,37.1227388888621
1,-116.658936420361,31.536543974629
1,-119.7513,37.2502
1,-123.486022525795,39.6861304079449
1,-118.479167,32.890556
1,-122.98191241677,38.0602473364468
1,-120.630719649758,36.3498884965793
1,-122.452317990813,41.445136963221
1,-122.926730566735,41.9104109741282
1,-123.626329421164,41.9953024564865
1,-121.655195691812,41.0258663277122
1,-119.593744,36.659117
1,-121.193225,35.749945
1,-123.3285,42.4392
1,-117.332907615589,34.597268670161
1,-115,36.166667
1,-121.7082,40.3255
1,-118.44,33.97
1,-116.145,31.873
1,-115.723595901028,31.4015602184592
1,-123.391957305127,40.4244610623758
1,-124.14,41.06
1,-116.1,30.9667
1,-115.708325519523,30.0562182900634
1,-115.474,30.891
1,-114.83396,32.420727
1,-124.060604,40.537357
1,-114.5,32.833333
1,-119.18117220881,35.0755987519711
1,-120.379819011941,36.7805801091491
1,-120.635756705702,38.7543252173381
1,-120.470588908762,37.6659592768256
1,-114.733333,33.433333
1,-116.15,33.65
1,-123.005257618846,40.0369382061241
1,-121.787167,39.191667
1,-118.290156495624,36.783155851332
1,-121.773333,39.688667
1,-120.839562505706,39.2057577739107
1,-118.292409895141,35.8305767874503
1,-116.693615633977,33.6668269125407
1,-121.898225356989,36.5994925420057
1,-121.698271744531,36.1749545214089
1,-120.469833,39.808353
1,-122.522,39.186
