occID,longitude,latitude
1,-116.42758,35.926
1,-106.827426,32.60541
1,-115.428122,34.936367
1,-118.73241,38.6121
1,-108.53172,33.0464299991371
1,-115.21294,36.94058
1,-115.19603,36.47872
1,-107.289961,33.548747
1,-107.466359,33.02068
1,-116.6816,33.89647
1,-97.99818,23.826378
1,-118.11045,36.51487
1,-113.24755909629,28.8327707067576
1,-106.863,23.941
1,-108.583055,26.431944
1,-108.514379,25.293036
1,-111.120857,30.200091
1,-111.920833,30.1025
1,-115.48,21.384
1,-114.625646,35.083663
1,-108.494722,31.168611
1,-103.944167,23.787833
1,-112.098819352458,29.0869528904735
1,-104.931667,26.2455
1,-106.02538,34.16566
1,-115.451299584067,33.4395826125865
1,-102.442001,31.221001
1,-104.37167,29.633154
1,-115.624381172532,34.2407889435342
1,-109.340826,31.34064
1,-112.985012457715,33.5768142312187
1,-104.833333,31.333333
1,-98.757247,28.756139
1,-104.217476,31.156235
1,-98.466944,18.608056
1,-117.916804644688,36.0602638274232
1,-115.901713112215,35.7841068293733
1,-106.813452812683,33.918597695647
1,-110.924147696973,29.1979142471865
1,-104.468333,28.508333
1,-103.197998,31.775
1,-102.435484,27.270916
1,-105.337997,31.122999
1,-109.248703266067,25.9602952377296
1,-106.528171785525,35.1269838876449
1,-115.005130221549,34.0982789246485
1,-100.562283,25.271659
1,-105.05944,25.074444
1,-117.927013324265,36.9916827371978
1,-117.500371854198,36.603610821286
1,-116.4,35.47
1,-106.091794924418,32.5405211063951
1,-103.850242100073,25.8225462589438
1,-103.293999,30.416
1,-111.624158,33.38346
1,-117.516075,34.999368
1,-115.623657,37.914738
1,-114.833716,35.933227
1,-118.964511773727,40.382169080171
1,-114.47722,33.80948
1,-116.09,32.64
1,-104.929001,31.858
1,-116.534244846992,37.320326525485
1,-117.590881,35.473686
1,-118.127709641204,35.2335221968947
1,-103.529125169474,22.271846915126
1,-116.967554583082,34.4438543516602
1,-104.233108,31.752147
1,-119.554941382365,35.4993889406566
1,-113.08854,34.92084
1,-115.723595901028,31.4015602184592
1,-104.167,30.683001
1,-109.546459,31.904707
1,-119.000311154959,37.6308444533853
1,-106.358002,29.2626
1,-105.249,29.607799
1,-114.440651,32.879065
1,-110.189743,33.036738
1,-111.3158,33.87498
1,-104.91703,27.12811
1,-116.149482212714,34.108309110456
1,-112.37183,33.38661
1,-103.603996,30.861
1,-112.635561,31.830011
1,-119.25998,35.058141
1,-100.976268020339,22.326208676193
1,-103.675,24.608611
1,-106.395326152649,29.9084934874436
1,-106.440479248867,31.7591037952494
1,-112.820547,32.291218
1,-116.174231834551,36.9287678268885
1,-115.070602344074,37.5899010693088
1,-107.89846179121,30.5555456903507
1,-111.208394,33.031263
1,-109.81831,32.56765
1,-102.446672,22.73331
1,-110.848611,31.33636
1,-107.056910122316,24.8545228429949
1,-111.845552,34.498354
1,-107.55032722211,25.3390279230444
1,-116.753889,35.070278
1,-109.114754,32.692439
1,-108.75802,32.22331
1,-106.816170092976,30.491488125106
1,-111.926684,36.73133
1,-118.156982,40.97229
1,-109.734750610866,30.2186064315412
1,-107.573996,30.065326
1,-121.3167,37.836249
1,-113.666332,35.417122
1,-115.036,30.46
1,-108.258063146671,26.8324567262258
1,-109.967201638124,29.1185430314912
1,-109.866496182317,27.8721986537231
1,-107.817926952047,25.9746912559952
1,-105.621421869604,32.0428011682403
1,-107.916340016042,24.6336852162406
1,-113.663364588302,37.2957170050239
1,-118.009005672174,37.7965453933775
1,-108.81159196872,26.9734707034791
1,-104.701667,24.169167
1,-106.930560417271,33.1938601005141
1,-106.899053141859,29.392275679862
1,-117.808179622938,38.5209719901491
1,-110.30016,32.125501
1,-110.966667,27.916667
1,-111.37167,35.52111
1,-111.9293,32.8945
1,-113.741202,36.299982
1,-108.30139,32.492046
1,-111.875895,33.894864
1,-108.769977169009,31.6026777822092
1,-107.612169532312,31.8286957983278
1,-106.012946094059,33.6993477227669
1,-111.507348,31.488605
1,-118.710994114444,39.5246859411444
1,-108.236980416184,31.773120290172
1,-118.379615738205,40.2509659249842
1,-107.346270591764,24.4112859434297
1,-113.308269,36.921652
1,-106.738968199827,34.4852240825804
1,-112.716831,32.817224
1,-107.536660468556,32.5049688649173
1,-105.506944,26.44
1,-114.053005,35.087904
1,-113.067341,36.21838
1,-110.0833,31.4333
1,-117.27511194593,38.9445777782784
1,-117.186503888685,38.4609778572819
1,-104.544444,25.84
1,-104.751667,24.683333
1,-109.032267547608,39.2181020236482
1,-110.77028,32.645658
1,-110.68271,33.39422
1,-115.875,30.4186
1,-106.498628781004,31.0211005635984
1,-113.639235,33.760613
1,-105.591731,26.941674
1,-117.588532863237,42.8389957602441
1,-111.1571,32.2864
1,-122.033333,35.25
1,-118.186618601385,39.3054040475324
1,-102.026185886874,23.0354462174936
1,-101.687176137863,22.6284650124918
1,-104.251776,32.202204
1,-100.635155035187,23.5974272430856
1,-100.14914041849,22.8594603708245
1,-101.933055,21.4575
1,-117.678181241086,34.4618989562449
1,-120.282433064203,35.5976579864953
