occID,longitude,latitude
1,-118.423056,34.673611
1,-118.913056,34.29
1,-120.535833,34.740833
1,-110.223566,24.034317
1,-111.300411738265,24.9669928625294
1,-115.2675,29.52222
1,-117.154813708549,33.5023255516124
1,-115.519168138931,31.8636607403906
1,-120.594038131974,35.4207522212262
1,-111.774446,25.261668
1,-115.018333,32.605556
1,-114.230502771325,28.7201642988541
1,-111.100404023265,24.4103500729313
1,-119.910044527429,34.9571485748373
1,-117.76049753064,33.5967447127749
1,-115.777891,30.178707
1,-118.486466,35.912776
1,-115.983333,30.716667
1,-118.824513322767,35.4734639675907
1,-119.971971,33.747065
1,-117.414524664247,34.9061628306879
1,-116.245814156818,32.6865557003165
1,-116.78909492958,33.8832511214818
1,-117.83281828829,34.6066779357999
1,-116.409691,31.336171
1,-113.708815629954,27.54187809758
1,-116.066667,31.85
1,-118.373954331738,35.1387959117137
1,-112.116667,25.733333
1,-111.748729403292,24.7037456712759
1,-114.200506117292,29.2690337181285
1,-119.629509578213,34.5287762621779
1,-117.301952839718,34.1924689780606
1,-119.047666510207,34.8279393284478
1,-115.283333,29.983333
1,-114.702188106728,29.7356813825726
1,-110.083707107472,23.1504087520337
1,-116.75,32.4
1,-117.970650442247,35.6499256450807
1,-112.9,27.3
1,-113.806322850772,28.2643504090262
1,-114.602170050282,27.5743719757757
1,-115.864167,32.288333
1,-115.723613888787,31.4000632667421
1,-112.210165734306,26.819690837391
1,-119.533333,35.383333
1,-119.25,32.783333
1,-117.166667,36.233333
1,-118.335835145981,33.7457914585567
1,-115.066086,34.781945
1,-116.436172332305,33.5264356569116
1,-116.617508,31.866745
1,-115.308182,30.464308
1,-116.673504903326,33.1092642628874
1,-115.41057,30.92221
1,-117.111511,32.735996
