occID,longitude,latitude
1,-119.12977,37.90028
1,-123.3479,44.2194
1,-118.59564,35.74516
1,-122.96384,43.77805
1,-120.803,47.1507
1,-116.611483512653,31.8994426890286
1,-120.75351,39.23901
1,-121.409,40.44631
1,-120.837391,40.565397
1,-120.379609,36.116289
1,-119.74298,37.75456
1,-119.940833,34.445
1,-115.237365,29.970874
1,-115.916,32.046001
1,-115.750278,31.333611
1,-122.62048643858,38.8158976225818
1,-122.949695781603,44.567131144549
1,-116.6626,33.6889
1,-120.95,41.45
1,-118.579434667015,34.1398835709251
1,-121.837265,38.547611
1,-120.862222,35.263889
1,-122.901207407458,45.2533259620397
1,-112.958671,32.91178
1,-121.036781813356,38.2011332856838
1,-122.222471914488,44.2358409435551
1,-118.47,35.11
1,-118.284749102834,34.6452567106397
1,-122.09987,41.25583
1,-122.108752365151,40.0750182459121
1,-115.654236654993,33.6898861301478
1,-121.06062872482,39.9322146038448
1,-120.184151576085,38.789737149166
1,-120.464945,38.068307
1,-118.044368,33.759046
1,-117.410739,33.390008
1,-120.84668,46.458107
1,-122.940830404481,40.6597810607746
1,-123.893743895764,45.8648121288413
1,-120.968889,45.663611
1,-121.276057798686,44.7633449354213
1,-123.692848359414,41.5867817728145
1,-117.412643,33.857727
1,-119.048725,34.761015
1,-123.012566,42.772343
1,-120.166667,46.25
1,-124.053123957645,44.6366200494407
1,-118.3,37.166667
1,-116.684985071733,33.0989444923096
1,-122.689733453426,39.4904709212419
1,-123.459163934806,42.0222555971475
1,-116.304452080674,34.0304362421742
1,-124.113716818259,44.1747238112488
1,-121.405817785093,42.1986714847356
1,-123.881577849297,41.1533427168866
1,-120.366667,35.633333
1,-123.473325458496,45.4561190013407
1,-117.016667,32.266667
1,-118.773609324338,36.5655453685115
1,-119.167035742751,38.4139307051443
1,-116.330581724975,32.5333568042015
1,-118.863506751465,39.4457061768004
1,-118.332200021182,33.3354134134169
1,-117.131475,32.716586
1,-124.337607268672,43.3508304987972
1,-119.775458512256,39.4406590054889
1,-120.276333,40.086333
1,-118.550378927038,37.5793339933445
1,-121.542462591761,38.961004727315
1,-122.839369745916,41.6118870604561
1,-119.576582035319,40.0520697075836
1,-123.984031230142,45.1066167363482
1,-121.054161983024,36.5767437252043
1,-121.601935474095,39.649955161033
1,-120.848733150885,37.0608699216135
1,-122.269413512023,41.7556100263876
1,-124.11321366551,41.9260019918975
1,-123.995767851329,40.1384237208873
1,-122.81314,45.70536
1,-123.429316785629,40.3326723129199
1,-122.875253674622,42.2394578922093
1,-117.5128,36.0738
1,-119.801174739154,38.3372703039157
1,-117.633333,44.683333
1,-121.171999,35.698678
1,-119.02,35.37
1,-117.33395465588,34.5988476202048
1,-114.718813440803,29.7297264932159
1,-120.530278,34.838056
1,-119.30488550607,37.1479448607187
1,-116.0175,30.719722
1,-122.016507519704,39.3206428306518
1,-120.298446821898,41.2722140979279
1,-121.488192298443,41.0644271611973
1,-121.995540196235,42.7044597569713
1,-119.782484667794,36.3020911291594
1,-121.822995913838,36.6201416402499
1,-121.596479754694,45.5197362880659
1,-119.279255567596,35.9049636902534
1,-120.347556918461,39.5751599030327
1,-120.378318627952,36.7512808114315
1,-117.488808958665,36.5476972180243
1,-118.11135,36.59534
1,-120.438949371134,37.5206427288394
1,-124.15,40.6
1,-122.626348748592,38.2385494850678
1,-123.177640140852,38.5265558297685
1,-122.854058265766,39.9780525658189
1,-122.08742674565,37.8784096611742
1,-123.583333,39.666667
1,-121.573323986919,41.6981869495549
1,-119.905445302567,37.216941691305
1,-118.037752212524,35.6691246785207
1,-123.062403974972,41.1001208721603
1,-120.032501675902,35.0830353096864
1,-122.232818675232,37.3834514903947
1,-122.296409215223,40.7844746357175
1,-121.557017855277,36.114887121838
1,-116.848,34.262
1,-115.08328,30.45701
1,-115.459122,30.883431
1,-124.421822,42.407333
1,-123.673685982223,43.0341404466106
1,-120.806533358863,38.7287443449453
1,-119.501556,38.897114
1,-121.640552050981,37.1289620855522
1,-120.4236,41.952
1,-121.373113815832,37.7537401711969
1,-118.420037076851,36.2114284762199
1,-123.207255020631,39.1882252799071
1,-119.151636181731,34.2846054665598
1,-117.851713601099,34.2994922157728
