occID,longitude,latitude
1,-120.42124034515,35.9599997385938
1,-119.836078183039,37.7486824475568
1,-116.710595485341,33.0800048838921
1,-120.032501675902,35.0830353096864
1,-121.698271744531,36.1749545214089
1,-118.843012452921,35.8110952583711
1,-122.13260707154,37.4355811209583
1,-121.958747503012,36.9878228268147
1,-118.446155916837,35.1311455951443
1,-120.795323572368,36.3646168687241
1,-116.538047724369,33.7397468722211
