occID,longitude,latitude
1,-97.201788,31.552377
1,-96.572404,33.187928
1,-104.192889,51.223137
1,-98.48077,26.92102
1,-115.905502,42.941601
1,-114.18231,39.03143
1,-98.61735,34.13815
1,-74.258109,44.574663
1,-111.880885,32.077701
1,-111.777699,35.940143
1,-98.199117,32.239395
1,-96.399263,30.211909
1,-97.59434,30.644625
1,-95.770886,29.527494
1,-97.49757,26.50448
1,-95.697329,30.39383
1,-98.563463,28.344359
1,-100.813121,36.271507
1,-102.102326,32.022293
1,-96.382257,32.002149
1,-100.001416,31.105521
1,-95.99763,31.306266
1,-97.8069,31.395894
1,-96.217868,29.267969
1,-98.819356,32.734147
1,-96.31088,30.662392
1,-102.253839,34.520133
1,-95.269183,32.375035
1,-96.106828,33.59381
1,-98.817576,31.155197
1,-97.312011,30.103606
1,-97.678698,35.570717
1,-102.7395,30.806745
1,-100.676974,34.531369
1,-99.890122,32.301472
1,-97.36633,32.379013
1,-95.560966,33.67604
1,-98.182447,30.788297
1,-106.509184,31.781164
1,-100.538188,30.498293
1,-105.023447,31.205281
1,-106.58588,49.02196
1,-97.545636,27.749983
1,-96.965848,28.805116
1,-96.93243,28.135488
1,-96.298676,32.606244
1,-103.054268,31.861525
1,-100.273607,34.970274
1,-104.739157,35.053389
1,-100.630046,31.273524
1,-94.779508,32.10115
1,-94.376308,32.79958
1,-101.302549,34.068271
1,-99.773173,29.362228
1,-101.173486,29.684777
1,-97.112445,33.207817
1,-98.033712,30.067983
1,-98.166789,26.391429
1,-102.34986,34.06613
1,-99.358702,31.211072
1,-94.435904,33.4453
1,-95.568472,33.15123
1,-95.416037,31.288992
1,-101.899113,34.962887
1,-99.432757,27.810536
1,-97.747803,28.43261
1,-96.775137,32.34713
1,-115.319593716565,32.2327744757376
1,-106.781111,34.735556
1,-94.927807,32.739283
1,-94.967454,33.20208
1,-116.47028332304,31.90354246383
1,-116.901799426966,32.2680182632238
1,-101.04626,30.17903
1,-104.132,24.496667
1,-107.98733,50.77867
1,-98.917335,31.641191
1,-101.222511,31.130057
1,-100.722879,38.554951
1,-103.43222,29.05611
1,-103.74905,29.87154
1,-122.75176,37.99237
1,-102.645127,32.724956
1,-99.34873,38.858813
1,-119.105577,35.34296
1,-99.538406,31.75278
1,-112.466209,42.948534
1,-72.228308,41.782913
1,-97.76683,32.714001
1,-90.582903,40.52681
