occID,longitude,latitude
1,-116.87658,34.1635
1,-116.946229,32.725232
1,-121.736948,37.381714
1,-116.999624,33.17392
1,-116.418791,32.867421
1,-123.17579,39.83145
1,-119.969203,38.909975
1,-121.121381,38.827588
1,-123.024568669473,42.9272477191497
1,-121.730610234029,36.8168286736683
1,-118.00012662194,36.0627601632703
1,-123.556331750388,40.9248412800154
1,-124.146340114882,40.5868886010649
1,-119.795556,34.490833
1,-115.906123657644,32.0489304861351
1,-120.599187260662,38.6332679321825
1,-121.838357194628,36.283969719492
1,-119.106667,34.350278
1,-123.531,34.54
1,-122.621738116843,39.3653308673733
1,-122.972957420406,42.3264558440264
1,-123.800690161652,39.443310239997
1,-122.305764941096,37.1165010353914
1,-121.145512763137,38.0801019651881
1,-121.4656,41.9890999990618
1,-122.044357211189,41.8232410460481
1,-120.37203421869,39.8463208204023
1,-121.6,39.75
1,-120.522061695561,40.5499735609272
1,-119.933334,41.049999
1,-121.145914350084,40.0464298831772
1,-120.850278,35.337778
1,-122.358537983326,38.4127960520012
1,-121.998886,37.821667
1,-120.779106610579,42.4558735896224
1,-119.343388449882,38.3769040834114
1,-122.828992776798,40.3239977111989
1,-118.498145479879,34.0084658427751
1,-118.431180773238,37.1263039413204
1,-122.932816572571,38.08004431902
1,-122.0060477878,39.2132949706532
1,-119.995397414324,38.1888818436738
1,-122.509041933577,37.5409446811897
1,-118.401667,34.665833
1,-117.823287402995,33.7430950736878
1,-121.242074740687,36.4507873034689
1,-120.633019769218,36.3555883399252
1,-119.990780229906,41.9997863288807
1,-118.943441086674,36.0188073458512
1,-122.665642170753,41.8344733853552
1,-123.544293457056,41.9315991028328
1,-121.635895135991,41.0193765954812
1,-119.162655967188,38.8334553913986
1,-119.869671948206,39.5295266151355
1,-118.54505094334,35.3875742067012
1,-123.46528969685,40.4046257565122
1,-122.21603983163,42.3563622429393
1,-118.4676,37.79
1,-115.450278,31.033611
1,-119.30488550607,37.1479448607187
1,-120.99301579804,41.4202860031766
1,-121.576997904112,40.3522639837616
1,-122.225207,40.190329
1,-120.25,35.366667
1,-118.15,36.6
1,-119.25,32.783333
1,-122.1,42.933333
1,-122.35,41.283333
1,-121.08837370925,35.8081084808425
1,-118.911245074065,36.7860811579912
1,-120.438249,37.51724
1,-119.395689481399,37.8792730608426
1,-123.177640140852,38.5265558297685
1,-123.70252234038,38.9110065118831
1,-120.172283575861,41.5292463770232
1,-119.556699570913,36.7420873180463
1,-123.246342969898,39.1923788641137
1,-116.761093729202,33.7223658745617
1,-122.296409215223,40.7844746357175
1,-117.494,34.233
1,-124.200554,41.756111
1,-122.610261,38.910455
1,-120.701706511196,39.1494769743939
1,-116.046625,34.787319
1,-121.45768,43.523892
