occID,longitude,latitude
1,-123.55504,39.353847
1,-104.621191,30.219243
1,-106.351944,35.170833
1,-104.533959,39.957961
1,-93.21719,46.36725
1,-91.413611,45.219641
1,-92.04376,44.0509
1,-92.418574,46.050348
1,-93.533222,44.218001
1,-71.297965,44.048501
1,-72.256376,42.424891
1,-118.348,35.12132
1,-106.604167,36.383056
1,-107.899277,33.435945
1,-107.513416,33.886615
1,-115.50507,37.48244
1,-113.0544,36.51843
1,-107.644371,35.229391
1,-114.987254,37.698232
1,-118.512172,32.919563
1,-95.96526,38.53105
1,-97.662234,33.412252
1,-119.744726,37.092605
1,-119.72272,35.4743
1,-119.08802,34.7401
1,-118.5145,37.817152
1,-103.013883,40.470356
1,-108.930474,33.743769
1,-76.553317,38.89944
1,-109.423615,38.259554
1,-112.436683,40.183889
1,-122.330317,45.762439
1,-89.567651,45.495082
1,-95.193615,39.051986
1,-83.523578,35.665321
1,-99.249898,47.136131
1,-104.747491,40.798781
1,-80.517928,37.375726
1,-96.58853,39.072363
1,-107.878658,39.122789
1,-93.710345,42.103172
1,-82.894011,36.914427
1,-119.049156,37.015799
1,-90.049787,45.804042
1,-110.630976,44.938201
1,-105.547048,40.03929
1,-100.913882,46.788065
1,-104.93874,36.37523
1,-101.3018,50.40142
1,-99.84901,49.47756
1,-99.16376,49.66481
1,-79.655216,38.444065
1,-99.084368,35.413166
1,-95.69987,49.62755
1,-96.67281,49.17253
1,-110.9329,40.68116
1,-106.759444,34.760278
1,-104.78205,39.370718
1,-111.82179,40.76444
1,-106.304365,39.853127
1,-116.72491,37.00287
1,-123.528524386321,38.7664299243817
1,-109.69897,40.1854
1,-111.186,36.0895
1,-110.7985,37.0507
1,-107.929634,34.764301
1,-116.40115,32.67821
1,-116.086405,33.56346
1,-84.271662,35.930948
1,-105.66084,35.8330203443714
1,-115.5697,35.5457
1,-107.568762,39.842072
1,-108.4872,40.691629
1,-107.724571,32.4445615580943
1,-108.42046,37.30881
1,-116.69393,33.299395
1,-110.688764,44.048933
1,-113.4618,41.9496
1,-110.619677,46.920958
1,-113.947299,46.821014
1,-113.197401,47.213028
1,-115.033426,46.97894
1,-106.578522,38.631863
1,-87.696939,42.066206
1,-89.537254,46.23391
1,-106.015179,40.497555
1,-106.923107,40.97794
1,-113.954413,45.244117
1,-113.80686,44.264495
1,-110.033341,43.712783
1,-114.9062,45.640311
1,-104.573613,50.627295
1,-101.57115,51.57257
1,-105.45023,50.42613
1,-103.85212,49.72643
1,-87.41603,46.56372
1,-71.118674,42.377796
1,-77.9581,39.08948
1,-117.21415,36.12807
1,-117.83167,36.69451
1,-116.260272,34.044765
1,-113.83337,40.01431
1,-115.549038,40.025556
1,-99.34285,34.92417
1,-106.708338,35.865239
