occID,longitude,latitude
1,-107.931002,34.755894
1,-105.214934,39.740612
1,-104.687302,40.45135
1,-106.590444,31.313361
1,-104.566276,39.852758
1,-104.859046,39.368127
1,-104.951896,40.908905
1,-105.288187,40.276793
1,-104.068881,40.130377
1,-105.937801,35.686974
1,-107.515,33.00968
1,-107.89386,33.4337
1,-97.502157,26.602069
1,-103.697347,30.989925
1,-116.85247,33.74176
1,-115.8631,41.079
1,-110.813003,23.9249
1,-122.00775,37.92968
1,-104.050267,25.262333
1,-98.95068,26.47026
1,-107.637201,35.356807
1,-102.887409,32.538398
1,-108.577817,32.6308499991427
1,-104.670696,35.049111
1,-103.160152,29.737373
1,-113.778999,28.330299
1,-103.740221,29.858281
1,-113.382004,28.028601
1,-100.548897,21.222999
1,-104.77301,32.13088
1,-116.277666985807,30.9783736153469
1,-103.467967,41.93615
1,-112.5662,32.5485
1,-112.651139,34.016694
1,-112.488044,41.639013
1,-104.3993,33.45665
1,-98.154805,19.500944
1,-104.3772,36.05479
1,-117.979292984126,34.343586108636
1,-115.669267846312,29.830248366136
1,-103.4919,32.77198
1,-99.831604,30.437861
1,-106.273339536574,35.157929449543
1,-106.88,34.3549999991206
1,-108.973510420266,33.1222863371795
1,-105.62548,34.93787
1,-106.486961,33.935829
1,-104.313332,24.535833
1,-112.071687722038,29.0869530374524
1,-102.442001,31.568001
1,-103.582333,33.546167
1,-111.294281,33.198357
1,-110.017532,37.579368
1,-106.14917,38.84222
1,-107.31422386878,33.5868941427203
1,-110.2515,34.3075
1,-110.698718,37.833952
1,-98.111946,18.622499
1,-111.652,25.038601
1,-101.719002,35.535
1,-111.292277,38.46229
1,-100.695999,35.75
1,-102.999,35.087002
1,-106.679257800099,36.1533145604036
1,-103.892944,33.944447
1,-102.419167,21.751389
1,-102.175003,22.165556
1,-101.397003,34.602001
1,-102.732778,23.604722
1,-100.866669,22.131666
1,-103.431107,37.55611
1,-101.841003,32.056
1,-103.733333,22.819722
1,-106.650992267291,32.888389225093
1,-100.752998,36.362999
1,-109.174921,40.425251
1,-102.759003,34.126999
1,-102.206001,34.116001
1,-97.446388,18.931667
1,-101.713997,30.472
1,-103.376999,31.466
1,-103.737778,26.680556
1,-102.183998,31.076
1,-100.666,29.200001
1,-103.909667,23.776
1,-109.340826,31.34064
1,-102.337997,35.507
1,-110.809857,37.318622
1,-115.219468574354,30.0781874607616
1,-102.609001,35.965
1,-100.240278,24.6825
1,-120.388056,34.4625
1,-101.352939813083,21.0199815138662
1,-99.5025,21.325
1,-100.095001,35.632999
1,-104.041189,37.515378
1,-97.661,30.358
1,-104.833333,31.333333
1,-102.944637,36.939313
1,-111.982841,38.351181
1,-105.888397,38.168884
1,-98.892424,27.46556
1,-100.314003,33.741001
1,-108.523156,40.449689
1,-111.35383,37.041438
1,-101.343002,33.796001
1,-105.925640687705,33.6701509574661
1,-113.059773476872,41.9654009352702
1,-106.045618,31.730789
1,-98.9,19.483333
1,-105.567225,40.892612
1,-109.113414,36.351617
1,-103.35928,34.371617
1,-108.159743,33.031984
1,-103.496002,41.235298
1,-102.441002,34.563
1,-108.166623,38.719061
1,-100.970497,37.986111
1,-108.190636,40.005214
1,-108.14,35.96
1,-105.855,32.349
1,-106.090901134918,34.2592013266585
1,-111.228255,33.812483
1,-103.111882824241,23.3095624785665
1,-102.244206883842,23.6917804830288
1,-118.687254838401,37.8845613920542
1,-105.345168,44.000336
1,-103.071569478128,24.1196174452389
