occID,longitude,latitude
1,-116.412395,32.66379
1,-120.587933,34.68805
1,-118.01979,36.32242
1,-116.6746,33.66356
1,-117.9036,35.774845
1,-117.374719,33.383751
1,-118.856561,35.518585
1,-119.99339,35.06745
1,-120.003878,36.736608
1,-116.65308,33.1347
1,-116.17487,33.92969
1,-118.473335,33.386112
1,-120.39391,37.51121
1,-117.21509,39.93118
1,-117.25684,32.92172
1,-119.358986,37.13967
1,-109.975998,23.545
1,-121.832830921845,36.354819017276
1,-119.114722,34.096389
1,-122.538906642174,39.6775817269222
1,-119.732778,34.418056
1,-120.95944,37.35778
1,-120.233845441766,35.6403792554752
1,-118.441944,34.621389
1,-121.622222348567,37.5834839250664
1,-121.289581583283,37.9635822931596
1,-117.67,34.2
1,-122.01248448522,40.8481430660487
1,-121.745589746036,38.5488163118023
1,-122.304952344125,38.0045421447203
1,-122.761564897605,39.1212143853672
1,-120.63092,36.35948
1,-121.234962673061,36.458610168948
1,-121.174525542143,35.9707247018059
1,-118.444327826758,33.9662964129897
1,-121.78917,36.805832
1,-122.834566642519,38.4736028162189
1,-121.671075496513,39.6077003573707
1,-117.890816,33.62551
1,-118.210653015556,35.3699310690399
1,-119.029286745137,36.6926924583029
1,-122.18016,40.37479
1,-116.1,30.9667
1,-115.71,30.06
1,-116.9,34.216667
1,-120.850093301452,35.3669056957797
1,-119.806616561618,37.6729643216504
1,-122.241050704931,38.8861723999711
1,-120.838590690375,36.8775642667124
1,-119.466512265022,35.4001111597213
1,-120.839682,40.763226
1,-118.894583516645,34.8759421428469
1,-115.410568,30.922213
1,-122.173232,37.380526
1,-119.17,37.728
1,-120.32,34.041667
