"","wc2.1_5m_bio_1","wc2.1_5m_bio_4","wc2.1_5m_bio_5","wc2.1_5m_bio_6","wc2.1_5m_bio_12","wc2.1_5m_bio_13","wc2.1_5m_bio_14","wc2.1_5m_bio_15"
"mean",13.6556583689233,750.25029780561,32.4272960882246,-3.94914161057109,401.203478127634,73.712805485329,9.65929288286218,62.8376467855536
"median",14.2746248245239,789.857696533203,32.7089996337891,-3.2684999704361,379,69,8,63.0447444915771
"var",32.673155627647,47377.7652263773,17.8251215402653,52.5328289629456,33521.0163423105,1664.65883661015,58.5426856618957,588.437127288181
"sd",5.71604370414074,217.664340732186,4.22198076029075,7.24795343272469,183.087455447692,40.8002308401576,7.65131921056073,24.2577230441808
"max",25.404748916626,1209.88232421875,45.6580009460449,12.4750003814697,2453,469,61,138.263549804688
"min",-3.52429175376892,107.079261779785,13.3459997177124,-21.7630004882812,46,9,0,5.60951328277588
