"taxon_list","mean_bio_1","median_bio_1","var_bio_1","sd_bio_1","max_bio_1","min_bio_1","mean_bio_4","median_bio_4","var_bio_4","sd_bio_4","max_bio_4","min_bio_4","mean_bio_5","median_bio_5","var_bio_5","sd_bio_5","max_bio_5","min_bio_5","mean_bio_6","median_bio_6","var_bio_6","sd_bio_6","max_bio_6","min_bio_6","mean_bio_12","median_bio_12","var_bio_12","sd_bio_12","max_bio_12","min_bio_12","mean_bio_13","median_bio_13","var_bio_13","sd_bio_13","max_bio_13","min_bio_13","mean_bio_14","median_bio_14","var_bio_14","sd_bio_14","max_bio_14","min_bio_14","mean_bio_15","median_bio_15","var_bio_15","sd_bio_15","max_bio_15","min_bio_15","AdultBodyMass_g"
"M.mephitis",7.07606940487543,6.38833332061768,47.9731702772243,6.92626669117096,24.997917175293,-6.82595825195312,1001.880275431,975.552795410156,68770.9834663567,262.24222289013,1663.97192382812,163.205001831055,27.3137353365419,27.1020011901855,27.2798459091381,5.22301119174927,43.7430000305176,9.11499977111816,-13.0254133389238,-12.7109994888306,99.8168464186354,9.99083812393311,16.0710525512695,-32.4910011291504,703.639539208442,589,133354.704425575,365.177634070838,3347,58,96.9238543438481,92,1861.83116350668,43.1489416267269,543,9,29.9445086361225,19,582.363482889524,24.1322084130219,147,0,43.5410340612413,45.8146896362305,428.888788178433,20.7096303245237,120.230598449707,5.47054576873779,2399.99
"M.californicus",13.6580158283479,14.4735412597656,13.5722697393126,3.6840561531161,24.0087909698486,-1.15091669559479,594.92675077258,625.089904785156,16188.0803061352,127.23238701736,970.361511230469,163.205001831055,31.345321173897,31.4330005645752,18.6607993079563,4.31981473074439,45.6580009460449,16.1450004577637,0.48400753971258,1.35000002384186,12.4334505526565,3.52610983275571,8.85280895233154,-13.7670001983643,667.7524905911,532,179997.534385403,424.261162947309,2039,58,122.325880008855,102,5606.74497445238,74.8782009295922,357,11,3.94753154748727,2,20.5855989762521,4.53713554748501,26,0,80.0160205385868,83.1300048828125,151.328889546497,12.3015807742947,108.915161132812,30.3617324829102,57.42
"M.frenata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.03
"N.macrotis",14.3985546244097,15.4376668930054,18.5860435522764,4.31115339001948,23.4015827178955,-1.0165833234787,574.768455481238,618.7216796875,19004.8308096623,137.858009595606,844.071350097656,163.205001831055,31.355735383204,31.628999710083,22.9126069354886,4.78671149490844,43.1370010375977,16.4650001525879,1.03335387455503,1.7849999666214,19.3515466330136,4.3990392852319,8.85280895233154,-13.8090000152588,451.413917758699,388,63700.3918857744,252.389365635271,1392,69,84.3014008133755,76,2108.03434252146,45.9133351274057,253,13,2.63759602349751,1,12.8948245980312,3.59093645140529,20,0,80.8449440002441,82.4945983886719,134.550281108617,11.5995810747034,108.915161132812,48.4749946594238,225.74
"O.beecheyi",12.1396057675115,11.8434166908264,16.6071738044162,4.07519003292069,22.9103336334229,-1.15091669559479,594.853102348782,619.439025878906,15615.4595951096,124.961832553422,955.054077148438,163.205001831055,29.8245668872174,29.7242650985718,20.9396847052704,4.57599002460346,45.1110000610352,15.3800001144409,-0.646372643247675,0.523000001907349,16.7943696403716,4.09809341528126,8.85280895233154,-13.83899974823,801.88679245283,611,314105.478835551,560.451138669154,3084,67,141.556168359942,112,9141.55969848232,95.6115040070091,520,12,7.09579100145138,4,56.6402638901208,7.52597262087239,44,0,74.9606720435775,77.0281982421875,203.025098529936,14.2486876072829,108.915161132812,16.2743034362793,597.82
"S.gracilis",12.351087093648,11.7628126144409,36.1937472977373,6.01612394301657,25.4341259002686,-4.66279172897339,715.121556619806,750.552795410156,29794.688972159,172.611381351749,1170.42907714844,163.205001831055,31.0809079114185,31.6159992218018,26.0245425218945,5.10142553820935,45.6580009460449,9.11900043487549,-3.99185014318214,-4.16149997711182,42.9518980663644,6.55376975994461,13.0310001373291,-21.7630004882812,482.876782370733,372,154506.033320104,393.072554778509,3347,46,81.6632399539104,63,4775.62241692631,69.1058783094919,543,9,12.4220257813625,10,120.145406147653,10.9610859930781,73,0,55.6508977777004,55.4512348175049,660.567682521499,25.7015112886674,138.263549804688,5.60951328277588,-999
"T.bottae",14.6778913695873,15.036687374115,25.6818416757845,5.06772549333372,25.404748916626,-1.3115416765213,715.707475472686,749.288177490234,24279.6823645822,155.819390207324,1064.92260742188,163.205001831055,33.3964307584472,33.6650009155273,19.3363911672539,4.39731635969644,45.6580009460449,15.9820003509521,-1.87761488606395,-1.38800001144409,35.731164444969,5.97755505578736,12.4750003814697,-21.2089996337891,365.51530986432,309,71904.3337559709,268.149834525347,2134,46,67.0016960029336,55,2842.19843856282,53.3122728699764,378,9,6.62930876420975,6,32.0718413924439,5.66320063148428,48,0,61.7378761843093,62.4043655395508,637.355060324247,25.2458919494687,138.263549804688,9.68475341796875,122.7
"S.audubonii",13.6556583689233,14.2746248245239,32.673155627647,5.71604370414074,25.404748916626,-3.52429175376892,750.25029780561,789.857696533203,47377.7652263773,217.664340732186,1209.88232421875,107.079261779785,32.4272960882246,32.7089996337891,17.8251215402653,4.22198076029075,45.6580009460449,13.3459997177124,-3.94914161057109,-3.2684999704361,52.5328289629456,7.24795343272469,12.4750003814697,-21.7630004882812,401.203478127634,379,33521.0163423105,183.087455447692,2453,46,73.712805485329,69,1664.65883661015,40.8002308401576,469,9,9.65929288286218,8,58.5426856618957,7.65131921056073,61,0,62.8376467855536,63.0447444915771,588.437127288181,24.2577230441808,138.263549804688,5.60951328277588,880.88
"S. bachmani",15.0673804172576,15.2028331756592,18.3957844025258,4.28903070664291,24.4109573364258,1.56749999523163,526.124535856347,527.126953125,15109.5897325531,122.921071149551,814.346435546875,163.205001831055,31.2343848604893,31.6389999389648,21.1451728848011,4.59838807461931,43.0799980163574,18.9090003967285,2.7106413779906,2.07200002670288,13.5676402063556,3.68342777944072,11.9969997406006,-8.9689998626709,722.148166583707,484,375393.150130641,612.693357341697,3084,54,132.146839223494,97,10492.0439839507,102.4306789197,520,10,5.08860129417621,1,61.2175052952058,7.82416163529395,43,0,81.5226989544821,81.4310531616211,228.373397040696,15.1120282239247,138.263549804688,48.4277801513672,714.53
