"OlderMedianAge","YoungerMedianAge","mean","median","max","min","sd"
45900,34650,1.94776662393072,1.94938087291399,2.60222580645161,1.24656842105263,0.29294931714147
53480,33340,1.90246898474501,1.88008653846154,2.60222580645161,1.15140490797546,0.306365832990722
49180,35060,1.93292202640077,1.90663829787234,2.60222580645161,1.24656842105263,0.281136586140939
53180,28860,1.96018465635832,1.94741747572816,2.60222580645161,1.15140490797546,0.32200269127583
